48,48000,0.0,0.0,0.0,"[0.14585201488680316, 0.06547663197093817, 0.08174866787002727, 0.06951904138862178, 0.07514322316955832, 0.06884269623367022, 0.07974788670307312, 0.071494695277413, 0.06349601192569462, 0.10638151034426388, 0.05907402637959072, 0.11322359385034539]"
49,49000,0.0,0.0,0.0,"[0.1463195684292949, 0.06531755533584484, 0.081753342465605, 0.06941634687284595, 0.07507241492813847, 0.0687445034360077, 0.07973828555484823, 0.0713892397985024, 0.06338471886553777, 0.10652781606130116, 0.05894531657319112, 0.11339089167888212]"
50,50000,0.0,0.0,0.0,"[0.14676197833096422, 0.0651769064284226, 0.08172305608307395, 0.06933298830432952, 0.07499377045121179, 0.06866231330238197, 0.07973468758748088, 0.0712939455482988, 0.06326981113870171, 0.10667376338664927, 0.05880875314171097, 0.11356802629677398]"
51,51000,0.0,0.0,0.0,"[0.14723345677054384, 0.06501599967712916, 0.08172360627883167, 0.06923210936046853, 0.07491871478417157, 0.06856095857689588, 0.0797214502950649, 0.07119288909346846, 0.06315758230681502, 0.10680869424487154, 0.05868233048355751, 0.11375220812818154]"
52,52000,0.0,0.0,0.0,"[0.14765587114001397, 0.06487328243685385, 0.08172772056673494, 0.06915087682680164, 0.07483398296108054, 0.06847426226731311, 0.07969506313725462, 0.07110914792141725, 0.06305465346373557, 0.1069551551151384, 0.0585750788615914, 0.11389490530206434]"
53,53000,0.0,0.0,0.0,"[0.1481263933347928, 0.06471534807437096, 0.08172873876401374, 0.0690523744469812, 0.07475533042240534, 0.06837006547732191, 0.07967956526365412, 0.0710073145276785, 0.06295739101587108, 0.10709866600376046, 0.05845574776042423, 0.11405306490872529]"
54,54000,0.0,0.0,0.0,"[0.14856747919472385, 0.06456968479110842, 0.08168544109678047, 0.06896613757959798, 0.0746712526153807, 0.06828056278931768, 0.0796494130707844, 0.0709154124043639, 0.06286046416118744, 0.10723279902646603, 0.0583676714339873, 0.11423368183630145]"
55,55000,0.0,0.0,0.0,"[0.14897006541174274, 0.06443397943959618, 0.08169712073975059, 0.06889316973797822, 0.07460902098340408, 0.06819877086573403, 0.07962577123018322, 0.07084736961457089, 0.06275733562851193, 0.10733038816386073, 0.058263113138151086, 0.11437389504651596]"
56,56000,0.0,0.0,0.0,"[0.14936595230606575, 0.06429282558956578, 0.08169176927716729, 0.06881232224274651, 0.07453336983023848, 0.06811211857894663, 0.07961865754309155, 0.07077319144021656, 0.06266527563454154, 0.10744884016254298, 0.05817015785659661, 0.11451551953827997]"
57,57000,0.0,0.0,0.0,"[0.14979516604053508, 0.0641621794602335, 0.08167220416035235, 0.0687379467868516, 0.07447285006527621, 0.06803683887466806, 0.07959808435676163, 0.07069120924053231, 0.0625854412182348, 0.10754775388614025, 0.05806486444819792, 0.11463546146221588]"
58,58000,0.0,0.0,0.0,"[0.15024759720305067, 0.0640158604778974, 0.08169146312749546, 0.06864490732797349, 0.07438920572064285, 0.06794224575316236, 0.07956840980493159, 0.07059370769179013, 0.06249513391150707, 0.10766704102608628, 0.05795681556509858, 0.11478761239036371]"
59,59000,0.0,0.0,0.0,"[0.1506513516522842, 0.06388701855836605, 0.08168109264916333, 0.06856551378092321, 0.07432918416208795, 0.06786387119751826, 0.07954811330942453, 0.07050544203147062, 0.06242650517370304, 0.1077929394569364, 0.05786139690258229, 0.11488757112553974]"
60,60000,0.0,0.0,0.0,"[0.15107322494718067, 0.06374922874252316, 0.08168540311044746, 0.06848096387873534, 0.07426136420550564, 0.06778065819684213, 0.07953982683238628, 0.07042556577084687, 0.06235047128526759, 0.107889105274605, 0.05776127896861028, 0.11500290878704922]"
61,61000,0.0,0.0,0.0,"[0.1514729513608459, 0.06361847625496742, 0.08165948416524288, 0.06839969697110942, 0.07418850335839072, 0.06770309245771569, 0.07951905543744323, 0.07035246021798852, 0.0622760093029379, 0.10800317156694687, 0.057680592574654396, 0.11512650633175667]"
62,62000,0.0,0.0,0.0,"[0.1518592092938439, 0.06349417660823446, 0.08165946358193094, 0.06832595298234824, 0.07411009473875671, 0.0676273594745461, 0.07949873902527987, 0.07028398793911765, 0.0622078554281759, 0.10810261249069637, 0.05759699668637454, 0.11523355175069497]"
63,63000,0.0,0.0,0.0,"[0.15226078127348902, 0.06335437477021763, 0.08166215330488623, 0.06824270708371931, 0.07403690933445899, 0.06754046241356954, 0.07949389862132719, 0.0701939777791239, 0.06213872684796267, 0.10819926564755063, 0.057512564446473735, 0.1153641784772208]"
64,64000,0.0,0.0,0.0,"[0.1526204046827007, 0.063241765483556, 0.08163448704519435, 0.06817958091085809, 0.07397778075244237, 0.0674731101720189, 0.07948684095238893, 0.07012480114299847, 0.062068844056256886, 0.10828358299905046, 0.05742802247951651, 0.11548077932301792]"
65,65000,0.0,0.0,0.0,"[0.15302815589200314, 0.06311236241717752, 0.08165358601485519, 0.06810142703781749, 0.07392023361249157, 0.0673904663945264, 0.07946471334588828, 0.07002503828883595, 0.061989993078138565, 0.10841067294374032, 0.05732762713097541, 0.11557572384354982]"
66,66000,0.0,0.0,0.0,"[0.15341823700192023, 0.06298385991064352, 0.08165287975701943, 0.06802624375208617, 0.07385192908510316, 0.06730326571478802, 0.07946592607080309, 0.0699318569476525, 0.06192537201780166, 0.1085130233224821, 0.05723968105075368, 0.11568772536894607]"
67,67000,0.0,0.0,0.0,"[0.1538078548761827, 0.06285271712616712, 0.08167872939554094, 0.06794714823988882, 0.07379600672446703, 0.06721168260691585, 0.07945948295346114, 0.06984479285590274, 0.061858010275615605, 0.10861031933447668, 0.05715246592854886, 0.11578078968283216]"
68,68000,0.0,0.0,0.0,"[0.1541718996319063, 0.06273671290494247, 0.08170371185206213, 0.06787927676728897, 0.07375086284731396, 0.06713654608546873, 0.07943850945691518, 0.06976682102653618, 0.06179164777599418, 0.10868532479535133, 0.05706483641366215, 0.1158738504425581]"
69,69000,0.0,0.0,0.0,"[0.15450907892388163, 0.06261870050491708, 0.08169881424529231, 0.06780949426481359, 0.07368924948033571, 0.06706084405327076, 0.07943598389944379, 0.06968617212150197, 0.06174180175526791, 0.10877116762294996, 0.056981479527884134, 0.11599721360044081]"
70,70000,0.0,0.0,0.0,"[0.15487695669133453, 0.062498479069140946, 0.08169263785609719, 0.06773575719630519, 0.07361490762870677, 0.06698197631226244, 0.07942269106647991, 0.06960771910935801, 0.06167653659890833, 0.10887653308185773, 0.05689433477014023, 0.11612147061940839]"
71,71000,0.0,0.0,0.0,"[0.1552029091105388, 0.06238233018853874, 0.08167232023336564, 0.06766540043856399, 0.07355525196556958, 0.06691118306182892, 0.07942562121735096, 0.06953833890342982, 0.06162072755401365, 0.10897803842911821, 0.05682351555202668, 0.11622436334565468]"
72,72000,0.0,0.0,0.0,"[0.1554797590362232, 0.062293000620602494, 0.08165901843812501, 0.06762229574486826, 0.07350414920064106, 0.06686335675322848, 0.07941660503741052, 0.06948331670212214, 0.06155705659372094, 0.10906247616229084, 0.05676107963893377, 0.11629788607183299]"
