160,160000,6.09407145994715e-08,4.069009294982673e-11,1.5947196648201747e-08,"[0.7690885851897733, 0.23091141481022637]"
161,161000,6.062589282392383e-08,4.043739891931976e-11,1.584815347108236e-08,"[0.7691234069396312, 0.23087659306036853]"
162,162000,6.042116271458673e-08,4.018803579317399e-11,1.5750374440615454e-08,"[0.769147723873153, 0.23085227612684667]"
163,163000,6.020156832840642e-08,3.9941783581516806e-11,1.565380519440945e-08,"[0.7692596346237142, 0.2307403653762855]"
164,164000,6.012273202219626e-08,3.9699074467371894e-11,1.5558519442417153e-08,"[0.7692287381870537, 0.23077126181294594]"
165,165000,5.99710568816769e-08,3.9458981832279953e-11,1.5464324894351526e-08,"[0.7692642679640945, 0.23073573203590514]"
166,166000,5.995628994993047e-08,3.9230917667301964e-11,1.5373055302089307e-08,"[0.7692588578238415, 0.2307411421761581]"
167,167000,5.972382428812003e-08,3.899619145642473e-11,1.5281038200383678e-08,"[0.7693738259728484, 0.2306261740271511]"
168,168000,6.103747394851688e-08,3.905500420972663e-11,1.524697554117323e-08,"[0.7693882052006945, 0.230611794799305]"
169,169000,6.09319101872952e-08,3.882748533998888e-11,1.5157454732389315e-08,"[0.7693844241968547, 0.23061557580314485]"
170,170000,6.120601000072308e-08,3.860895926216246e-11,1.5070219808335376e-08,"[0.7693459460896518, 0.23065405391034774]"
171,171000,6.095162935089027e-08,3.838356737976221e-11,1.4982166275755948e-08,"[0.7694580159797483, 0.23054198402025133]"
172,172000,6.084246400835905e-08,3.816126540279241e-11,1.489522816573342e-08,"[0.7691788402807804, 0.23082115971921915]"
173,173000,6.057612201663257e-08,3.7940787962699443e-11,1.4809149640650794e-08,"[0.7692729354093383, 0.23072706459066128]"
174,174000,6.048024361846463e-08,3.7723422021216864e-11,1.4724173185072395e-08,"[0.7690907450029247, 0.23090925499707474]"
175,175000,6.019495524196642e-08,3.7507927097104574e-11,1.4640048223399222e-08,"[0.7689468082099838, 0.2310531917900157]"
176,176000,5.995341205006304e-08,3.7295353530229e-11,1.4556971449631687e-08,"[0.7688553904438266, 0.2311446095561731]"
177,177000,5.967274818056667e-08,3.7084697955414526e-11,1.447473894564993e-08,"[0.7687560914289296, 0.23124390857107]"
178,178000,5.9431558729668906e-08,3.687641591955562e-11,1.4393431694789108e-08,"[0.7687989223922327, 0.23120107760776695]"
179,179000,5.9271662250207836e-08,3.667102823895062e-11,1.4313143594165824e-08,"[0.7688635676420842, 0.23113643235791548]"
180,180000,5.9267405022781756e-08,3.646959029488396e-11,1.423407302818057e-08,"[0.7689640404104914, 0.23103595958950843]"
181,181000,5.913270463975264e-08,3.626853328834492e-11,1.4155516131606853e-08,"[0.7689933277400309, 0.23100667225996885]"
182,182000,5.9086085478158226e-08,3.607114990838374e-11,1.407810823103537e-08,"[0.7690509204872188, 0.23094907951278093]"
183,183000,5.90123539106906e-08,3.5877562647903126e-11,1.4001866122291502e-08,"[0.7691327832212964, 0.2308672167787032]"
184,184000,5.887106341261652e-08,3.5682827409303226e-11,1.3925818102832225e-08,"[0.7690349808824438, 0.23096501911755582]"
185,185000,5.8848720759990276e-08,3.549260252514621e-11,1.385106153120875e-08,"[0.7690684012205135, 0.23093159877948627]"
186,186000,5.861808824561523e-08,3.5301837777258735e-11,1.3776604326155831e-08,"[0.7690746584765058, 0.2309253415234939]"
187,187000,6.104174074871562e-08,3.6372149516663175e-11,1.394645020609689e-08,"[0.7690949011959946, 0.23090509880400506]"
188,188000,6.082720918534478e-08,3.617875968478486e-11,1.3872282115401243e-08,"[0.7690477634601424, 0.2309522365398573]"
189,189000,6.175562542415497e-08,3.6201627633286566e-11,1.3839906190098349e-08,"[0.7689560730127255, 0.23104392698727416]"
190,190000,6.151983596439154e-08,3.601118025768195e-11,1.376708130549138e-08,"[0.7689620831584906, 0.23103791684150904]"
191,191000,6.136341758564976e-08,3.582365125829004e-11,1.3695195637567824e-08,"[0.7689664085440524, 0.23103359145594723]"
192,192000,6.115136972683904e-08,3.5637303935184687e-11,1.3623911259097131e-08,"[0.7689247371249273, 0.23107526287507246]"
193,193000,6.10262441679798e-08,3.54531411164759e-11,1.3553414023469695e-08,"[0.7689454771422847, 0.23105452285771508]"
194,194000,6.080346717346591e-08,3.527043370305226e-11,1.3483558851211493e-08,"[0.7689900824443675, 0.2310099175556323]"
195,195000,6.069904865530275e-08,3.509066198311931e-11,1.341462309324959e-08,"[0.7690306941042546, 0.23096930589574516]"
196,196000,6.05329043937205e-08,3.491217035606797e-11,1.3346284806761914e-08,"[0.7690972041825965, 0.23090279581740325]"
197,197000,6.037240614899414e-08,3.4735303469074936e-11,1.3278604497705011e-08,"[0.7690903624524046, 0.23090963754759528]"
198,198000,6.026672700638477e-08,3.456179328832025e-11,1.321190794537916e-08,"[0.7691327596158527, 0.23086724038414713]"
199,199000,6.001543548521788e-08,3.438819639872707e-11,1.3145531827536658e-08,"[0.7692891042170402, 0.23071089578295959]"
200,200000,6.05904090594182e-08,3.423694663728792e-11,1.3083758373893932e-08,"[0.7692255245540295, 0.23077447544597038]"
201,201000,6.038878597232768e-08,3.406685311482889e-11,1.3018710820087338e-08,"[0.7693011696551807, 0.23069883034481908]"
