simulations,probability_estimate,variance,error
515000,2.380191E-07,5.421322E-10,3.244509E-08
516000,2.374900E-07,5.410817E-10,3.238222E-08
517000,2.370125E-07,5.400365E-10,3.231962E-08
518000,2.365001E-07,5.389942E-10,3.225724E-08
519000,2.361018E-07,5.379595E-10,3.219520E-08
520000,2.358300E-07,5.369419E-10,3.213379E-08
521000,2.355637E-07,5.359448E-10,3.207312E-08
522000,2.359787E-07,5.350197E-10,3.201471E-08
523000,2.354605E-07,5.339969E-10,3.195351E-08
524000,2.351467E-07,5.329893E-10,3.189287E-08
525000,2.349633E-07,5.320316E-10,3.183384E-08
526000,2.348360E-07,5.310935E-10,3.177552E-08
527000,2.343500E-07,5.300861E-10,3.171523E-08
528000,2.340362E-07,5.290935E-10,3.165551E-08
529000,2.339753E-07,5.281246E-10,3.159660E-08
530000,2.335998E-07,5.271374E-10,3.153726E-08
531000,2.330939E-07,5.261448E-10,3.147787E-08
532000,2.331611E-07,5.252138E-10,3.142044E-08
533000,2.326580E-07,5.242285E-10,3.136149E-08
534000,2.327351E-07,5.233084E-10,3.130460E-08
535000,2.325733E-07,5.223859E-10,3.124776E-08
536000,2.323712E-07,5.214270E-10,3.118993E-08
537000,2.326220E-07,5.207448E-10,3.114048E-08
538000,2.321245E-07,5.197770E-10,3.108260E-08
539000,2.316289E-07,5.188128E-10,3.102494E-08
540000,2.313301E-07,5.178599E-10,3.096772E-08
541000,2.312645E-07,5.169497E-10,3.091189E-08
542000,2.309669E-07,5.160103E-10,3.085528E-08
543000,2.306040E-07,5.150650E-10,3.079861E-08
544000,2.301416E-07,5.141187E-10,3.074201E-08
545000,2.298355E-07,5.131850E-10,3.068589E-08
546000,2.297186E-07,5.122664E-10,3.063033E-08
547000,2.292346E-07,5.113301E-10,3.057433E-08
548000,2.287907E-07,5.103979E-10,3.051857E-08
549000,2.284423E-07,5.094730E-10,3.046312E-08
550000,2.280084E-07,5.085479E-10,3.040777E-08
551000,2.279668E-07,5.076644E-10,3.035377E-08
552000,2.277204E-07,5.067636E-10,3.029934E-08
553000,2.284719E-07,5.066377E-10,3.026817E-08
554000,2.279964E-07,5.057233E-10,3.021354E-08
555000,2.276342E-07,5.048160E-10,3.015922E-08
556000,2.278985E-07,5.041464E-10,3.011209E-08
557000,2.305654E-07,5.071267E-10,3.017384E-08
558000,2.301435E-07,5.062187E-10,3.011980E-08
559000,2.298584E-07,5.053213E-10,3.006616E-08
560000,2.293854E-07,5.044191E-10,3.001247E-08
561000,2.294329E-07,5.035722E-10,2.996053E-08
562000,2.291361E-07,5.026887E-10,2.990759E-08
563000,2.289967E-07,5.018492E-10,2.985606E-08
564000,2.287105E-07,5.009647E-10,2.980327E-08
565000,2.290732E-07,5.003709E-10,2.975924E-08
566000,2.289697E-07,4.995373E-10,2.970816E-08
567000,2.287171E-07,4.986740E-10,2.965629E-08
568000,2.283431E-07,4.978008E-10,2.960422E-08
569000,2.278803E-07,4.969260E-10,2.955219E-08
570000,2.279519E-07,4.962158E-10,2.950515E-08
571000,2.275180E-07,4.953471E-10,2.945349E-08
572000,2.274830E-07,4.945477E-10,2.940398E-08
573000,2.272922E-07,4.937061E-10,2.935330E-08
574000,2.269355E-07,4.928494E-10,2.930226E-08
575000,2.266529E-07,4.920054E-10,2.925169E-08
576000,2.265966E-07,4.912212E-10,2.920299E-08
577000,2.263642E-07,4.903866E-10,2.915287E-08
578000,2.259120E-07,4.895383E-10,2.910244E-08
579000,2.255254E-07,4.886952E-10,2.905225E-08
580000,2.251286E-07,4.878543E-10,2.900221E-08
581000,2.249725E-07,4.870424E-10,2.895312E-08
582000,2.249965E-07,4.862726E-10,2.890536E-08
583000,2.245795E-07,4.854391E-10,2.885580E-08
584000,2.242094E-07,4.846112E-10,2.880649E-08
585000,2.244166E-07,4.839357E-10,2.876179E-08
586000,2.240237E-07,4.831108E-10,2.871274E-08
587000,2.236916E-07,4.822949E-10,2.866403E-08
588000,2.252133E-07,4.837363E-10,2.868241E-08
589000,2.249193E-07,4.829198E-10,2.863386E-08
590000,2.247282E-07,4.821182E-10,2.858583E-08
591000,2.246822E-07,4.813709E-10,2.853949E-08
592000,2.242435E-07,4.805579E-10,2.849128E-08
593000,2.266220E-07,4.840302E-10,2.856991E-08
594000,2.262868E-07,4.832220E-10,2.852201E-08
595000,2.260716E-07,4.824236E-10,2.847448E-08
596000,2.261193E-07,4.816498E-10,2.842776E-08
597000,2.263249E-07,4.809356E-10,2.838287E-08
598000,2.259399E-07,4.801322E-10,2.833543E-08
599000,2.255042E-07,4.793308E-10,2.828813E-08
600000,2.250968E-07,4.785324E-10,2.824100E-08
601000,2.246754E-07,4.777364E-10,2.819402E-08
602000,2.242613E-07,4.769431E-10,2.814719E-08
603000,2.239246E-07,4.761548E-10,2.810059E-08
604000,2.235300E-07,4.753673E-10,2.805409E-08
605000,2.233122E-07,4.745967E-10,2.800817E-08
606000,2.228997E-07,4.738137E-10,2.796195E-08
607000,2.225920E-07,4.730415E-10,2.791613E-08
608000,2.236715E-07,4.735753E-10,2.790890E-08
609000,2.237043E-07,4.728906E-10,2.786581E-08
610000,2.234955E-07,4.721401E-10,2.782086E-08
611000,2.231252E-07,4.713683E-10,2.777535E-08
612000,2.227304E-07,4.705986E-10,2.772998E-08
613000,2.233157E-07,4.703364E-10,2.769964E-08
614000,2.235967E-07,4.697268E-10,2.765913E-08
615000,2.231762E-07,4.689632E-10,2.761416E-08
616000,2.229938E-07,4.682127E-10,2.756965E-08
617000,2.229263E-07,4.674924E-10,2.752610E-08
618000,2.230867E-07,4.667832E-10,2.748295E-08
619000,2.226890E-07,4.660293E-10,2.743856E-08
620000,2.229289E-07,4.655009E-10,2.740087E-08
621000,2.229138E-07,4.648412E-10,2.735939E-08
622000,2.228814E-07,4.641846E-10,2.731808E-08
623000,2.225105E-07,4.634408E-10,2.727427E-08
624000,2.223155E-07,4.627108E-10,2.723093E-08
625000,2.228290E-07,4.625050E-10,2.720309E-08
626000,2.225147E-07,4.617682E-10,2.715969E-08
627000,2.221418E-07,4.610327E-10,2.711641E-08
628000,2.222824E-07,4.603963E-10,2.707610E-08
629000,2.219448E-07,4.596659E-10,2.703310E-08
630000,2.215369E-07,4.589364E-10,2.699019E-08
631000,2.214175E-07,4.582431E-10,2.694842E-08
632000,2.214595E-07,4.576446E-10,2.690950E-08
633000,2.215833E-07,4.569841E-10,2.686883E-08
634000,2.218104E-07,4.564875E-10,2.683304E-08
635000,2.214060E-07,4.557687E-10,2.679078E-08
636000,2.210345E-07,4.550526E-10,2.674867E-08
637000,2.209304E-07,4.543584E-10,2.670728E-08
638000,2.208603E-07,4.536658E-10,2.666599E-08
639000,2.208336E-07,4.529857E-10,2.662514E-08
640000,2.204672E-07,4.522785E-10,2.658355E-08
641000,2.201745E-07,4.515801E-10,2.654229E-08
642000,2.197822E-07,4.508768E-10,2.650095E-08
643000,2.195393E-07,4.501908E-10,2.646018E-08
644000,2.194202E-07,4.495408E-10,2.642053E-08
645000,2.190399E-07,4.488440E-10,2.637958E-08
646000,2.187437E-07,4.481554E-10,2.633892E-08
647000,2.183516E-07,4.474628E-10,2.629822E-08
648000,2.181560E-07,4.467854E-10,2.625802E-08
649000,2.178089E-07,4.460979E-10,2.621759E-08
650000,2.177535E-07,4.454590E-10,2.617865E-08
651000,2.176973E-07,4.448275E-10,2.613998E-08
652000,2.175715E-07,4.441862E-10,2.610109E-08
653000,2.176665E-07,4.436500E-10,2.606536E-08
654000,2.173978E-07,4.429807E-10,2.602577E-08
655000,2.173828E-07,4.423702E-10,2.598797E-08
656000,2.176960E-07,4.418410E-10,2.595261E-08
657000,2.173129E-07,4.411686E-10,2.591312E-08
658000,2.169321E-07,4.404983E-10,2.587374E-08
659000,2.165498E-07,4.398299E-10,2.583448E-08
660000,2.163507E-07,4.391787E-10,2.579578E-08
661000,2.165320E-07,4.386577E-10,2.576097E-08
662000,2.162423E-07,4.380005E-10,2.572221E-08
663000,2.158990E-07,4.373408E-10,2.568344E-08
664000,2.155365E-07,4.366824E-10,2.564477E-08
665000,2.155434E-07,4.360695E-10,2.560749E-08
666000,2.153084E-07,4.354221E-10,2.556926E-08
667000,2.151282E-07,4.347823E-10,2.553130E-08
668000,2.151091E-07,4.341864E-10,2.549470E-08
669000,2.148127E-07,4.335385E-10,2.545662E-08
670000,2.144691E-07,4.328918E-10,2.541864E-08
671000,2.142418E-07,4.322548E-10,2.538099E-08
672000,2.138777E-07,4.316117E-10,2.534323E-08
673000,2.135924E-07,4.309741E-10,2.530568E-08
674000,2.133136E-07,4.303402E-10,2.526830E-08
675000,2.130996E-07,4.297141E-10,2.523120E-08
676000,2.128382E-07,4.290860E-10,2.519410E-08
677000,2.125446E-07,4.284549E-10,2.515696E-08
678000,2.122833E-07,4.278280E-10,2.512001E-08
679000,2.121584E-07,4.272294E-10,2.508394E-08
680000,2.119889E-07,4.266156E-10,2.504747E-08
681000,2.117334E-07,4.259970E-10,2.501092E-08
682000,2.123163E-07,4.255834E-10,2.498044E-08
683000,2.120534E-07,4.249629E-10,2.494394E-08
684000,2.117172E-07,4.243421E-10,2.490749E-08
685000,2.114228E-07,4.237241E-10,2.487118E-08
686000,2.111976E-07,4.231122E-10,2.483509E-08
687000,2.110522E-07,4.225081E-10,2.479928E-08
688000,2.108464E-07,4.219052E-10,2.476357E-08
689000,2.105479E-07,4.212943E-10,2.472767E-08
690000,2.108578E-07,4.208533E-10,2.469681E-08
691000,2.108941E-07,4.202973E-10,2.466262E-08
692000,2.105967E-07,4.196912E-10,2.462702E-08
693000,2.105623E-07,4.191202E-10,2.459250E-08
694000,2.105028E-07,4.185462E-10,2.455794E-08
695000,2.105106E-07,4.179938E-10,2.452407E-08
696000,2.101701E-07,4.173935E-10,2.448884E-08
697000,2.099337E-07,4.167978E-10,2.445380E-08
698000,2.095828E-07,4.162007E-10,2.441877E-08
699000,2.092540E-07,4.156057E-10,2.438384E-08
700000,2.089399E-07,4.150127E-10,2.434903E-08
701000,2.086011E-07,4.144208E-10,2.431430E-08
702000,2.082583E-07,4.138306E-10,2.427967E-08
703000,2.080004E-07,4.132474E-10,2.424529E-08
704000,2.077433E-07,4.126632E-10,2.421094E-08
705000,2.073990E-07,4.120780E-10,2.417660E-08
706000,2.070875E-07,4.114950E-10,2.414237E-08
707000,2.069650E-07,4.109310E-10,2.410875E-08
708000,2.067473E-07,4.103611E-10,2.407501E-08
709000,2.070760E-07,4.099210E-10,2.404512E-08
710000,2.068055E-07,4.093452E-10,2.401130E-08
711000,2.064654E-07,4.087695E-10,2.397753E-08
712000,2.066199E-07,4.083016E-10,2.394697E-08
713000,2.079174E-07,4.094389E-10,2.396347E-08
714000,2.076929E-07,4.088714E-10,2.393009E-08
715000,2.076736E-07,4.083624E-10,2.389846E-08
716000,2.073415E-07,4.077922E-10,2.386508E-08
717000,2.070570E-07,4.072255E-10,2.383186E-08
718000,2.067788E-07,4.066609E-10,2.379874E-08
719000,2.064425E-07,4.060954E-10,2.376564E-08
720000,2.061072E-07,4.055315E-10,2.373264E-08
721000,2.057948E-07,4.049694E-10,2.369973E-08
722000,2.054613E-07,4.044086E-10,2.366691E-08
723000,2.054643E-07,4.038877E-10,2.363530E-08
724000,2.051785E-07,4.033314E-10,2.360270E-08
725000,2.049081E-07,4.027778E-10,2.357023E-08
726000,2.046861E-07,4.022288E-10,2.353793E-08
727000,2.050206E-07,4.019619E-10,2.351393E-08
728000,2.047142E-07,4.014102E-10,2.348164E-08
729000,2.044921E-07,4.008641E-10,2.344957E-08
730000,2.041685E-07,4.003151E-10,2.341745E-08
731000,2.040187E-07,3.997869E-10,2.338598E-08
732000,2.038760E-07,3.992655E-10,2.335476E-08
733000,2.036414E-07,3.987238E-10,2.332298E-08
734000,2.142056E-07,4.841184E-10,2.568194E-08
735000,2.139890E-07,4.834708E-10,2.564729E-08
736000,2.138230E-07,4.828259E-10,2.561276E-08
737000,2.135694E-07,4.821750E-10,2.557812E-08
738000,2.132325E-07,4.815218E-10,2.554346E-08
739000,2.128966E-07,4.808703E-10,2.550890E-08
740000,2.125616E-07,4.802205E-10,2.547443E-08
741000,2.124003E-07,4.795862E-10,2.544042E-08
742000,2.123700E-07,4.789910E-10,2.540749E-08
743000,2.121925E-07,4.783581E-10,2.537361E-08
744000,2.120322E-07,4.777310E-10,2.533992E-08
745000,2.117249E-07,4.770903E-10,2.530592E-08
746000,2.114212E-07,4.764514E-10,2.527202E-08
747000,2.112102E-07,4.758179E-10,2.523830E-08
748000,2.108810E-07,4.751819E-10,2.520456E-08
749000,2.106706E-07,4.745536E-10,2.517107E-08
750000,2.106109E-07,4.739424E-10,2.513808E-08
751000,2.104099E-07,4.733202E-10,2.510484E-08
752000,2.107464E-07,4.729436E-10,2.507817E-08
753000,2.104957E-07,4.723171E-10,2.504490E-08
754000,2.101831E-07,4.716909E-10,2.501169E-08
755000,2.099231E-07,4.710693E-10,2.497865E-08
756000,2.096259E-07,4.704467E-10,2.494562E-08
757000,2.093895E-07,4.698310E-10,2.491282E-08
758000,2.090671E-07,4.692112E-10,2.487996E-08
759000,2.087455E-07,4.685931E-10,2.484718E-08
760000,2.084827E-07,4.679784E-10,2.481453E-08
761000,2.110430E-07,4.731175E-10,2.493401E-08
762000,2.108998E-07,4.725092E-10,2.490162E-08
763000,2.112460E-07,4.721979E-10,2.487710E-08
764000,2.111782E-07,4.716059E-10,2.484522E-08
765000,2.109027E-07,4.709911E-10,2.481279E-08
766000,2.105817E-07,4.703763E-10,2.478040E-08
767000,2.103766E-07,4.697701E-10,2.474828E-08
768000,2.100911E-07,4.691594E-10,2.471608E-08
769000,2.097944E-07,4.685497E-10,2.468395E-08
770000,2.101659E-07,4.681569E-10,2.465757E-08
771000,2.101642E-07,4.675749E-10,2.462626E-08
772000,2.103851E-07,4.670590E-10,2.459672E-08
773000,2.115644E-07,4.681857E-10,2.461044E-08
774000,2.115509E-07,4.676281E-10,2.457988E-08
775000,2.112328E-07,4.670248E-10,2.454817E-08
776000,2.110287E-07,4.664285E-10,2.451668E-08
777000,2.165324E-07,4.921216E-10,2.516667E-08
778000,2.162091E-07,4.914891E-10,2.513432E-08
779000,2.160832E-07,4.908707E-10,2.510238E-08
780000,2.161171E-07,4.902915E-10,2.507148E-08
781000,2.158751E-07,4.896673E-10,2.503946E-08
782000,2.155543E-07,4.890412E-10,2.500745E-08
783000,2.152343E-07,4.884167E-10,2.497551E-08
784000,2.151034E-07,4.878046E-10,2.494393E-08
785000,2.150099E-07,4.871962E-10,2.491249E-08
786000,2.147320E-07,4.865777E-10,2.488083E-08
787000,2.146031E-07,4.859735E-10,2.484957E-08
788000,2.149069E-07,4.854867E-10,2.482136E-08
789000,2.152483E-07,4.852129E-10,2.479863E-08
790000,2.151356E-07,4.846296E-10,2.476803E-08
791000,2.148811E-07,4.840188E-10,2.473676E-08
792000,2.147733E-07,4.834198E-10,2.470584E-08
793000,2.147223E-07,4.828437E-10,2.467554E-08
794000,2.152767E-07,4.825271E-10,2.465191E-08
795000,2.150471E-07,4.819221E-10,2.462095E-08
796000,2.514988E-07,1.557268E-09,4.423084E-08
797000,2.511393E-07,1.555315E-09,4.417535E-08
798000,2.508472E-07,1.553369E-09,4.412004E-08
799000,2.507340E-07,1.551463E-09,4.406536E-08
800000,2.504125E-07,1.549524E-09,4.401029E-08
801000,2.500701E-07,1.547590E-09,4.395535E-08
802000,2.501182E-07,1.545732E-09,4.390156E-08
803000,2.498020E-07,1.543809E-09,4.384691E-08
804000,2.497365E-07,1.541906E-09,4.379262E-08
805000,2.497003E-07,1.540043E-09,4.373896E-08
806000,2.494700E-07,1.538137E-09,4.368476E-08
807000,2.493071E-07,1.536249E-09,4.363089E-08
808000,2.490216E-07,1.534351E-09,4.357693E-08
809000,2.499645E-07,1.533214E-09,4.353385E-08
810000,2.499655E-07,1.531372E-09,4.348084E-08
811000,2.502222E-07,1.529754E-09,4.343105E-08
812000,2.500503E-07,1.527881E-09,4.337773E-08
813000,2.497554E-07,1.526005E-09,4.332441E-08
814000,2.494422E-07,1.524131E-09,4.327120E-08
815000,2.491627E-07,1.522263E-09,4.321814E-08
816000,2.488397E-07,1.520398E-09,4.316518E-08
817000,2.486213E-07,1.518544E-09,4.311245E-08
818000,2.489666E-07,1.516921E-09,4.306305E-08
819000,2.486779E-07,1.515070E-09,4.301049E-08
820000,2.524894E-07,1.517473E-09,4.301833E-08
821000,2.523277E-07,1.515632E-09,4.296604E-08
822000,2.520430E-07,1.513791E-09,4.291380E-08
823000,2.516943E-07,1.511951E-09,4.286166E-08
824000,2.515871E-07,1.510160E-09,4.281027E-08
825000,2.513208E-07,1.508333E-09,4.275841E-08
826000,2.512177E-07,1.506524E-09,4.270690E-08
827000,2.510153E-07,1.504715E-09,4.265543E-08
828000,2.507123E-07,1.502899E-09,4.260394E-08
829000,2.503676E-07,1.501086E-09,4.255254E-08
830000,2.500238E-07,1.499278E-09,4.250128E-08
831000,2.497920E-07,1.497477E-09,4.245018E-08
832000,2.494497E-07,1.495677E-09,4.239916E-08
833000,2.492143E-07,1.493885E-09,4.234831E-08
834000,2.494052E-07,1.492234E-09,4.229951E-08
835000,2.494704E-07,1.490522E-09,4.224993E-08
836000,2.491302E-07,1.488739E-09,4.219939E-08
837000,2.499407E-07,1.487354E-09,4.215455E-08
838000,2.497750E-07,1.485602E-09,4.210457E-08
839000,2.494464E-07,1.483832E-09,4.205439E-08
840000,2.491385E-07,1.482066E-09,4.200434E-08
841000,2.488581E-07,1.480307E-09,4.195443E-08
842000,2.485346E-07,1.478549E-09,4.190461E-08
843000,2.482902E-07,1.476801E-09,4.185498E-08
844000,2.480087E-07,1.475054E-09,4.180543E-08
845000,2.477218E-07,1.473309E-09,4.175597E-08
846000,2.474122E-07,1.471568E-09,4.170662E-08
847000,2.470914E-07,1.469831E-09,4.165738E-08
848000,2.467791E-07,1.468098E-09,4.160827E-08
849000,2.464472E-07,1.466369E-09,4.155926E-08
850000,2.462405E-07,1.464657E-09,4.151055E-08
851000,2.460428E-07,1.462942E-09,4.146185E-08
852000,2.458685E-07,1.461239E-09,4.141339E-08
853000,2.455624E-07,1.459526E-09,4.136485E-08
854000,2.453607E-07,1.457831E-09,4.131661E-08
855000,2.451519E-07,1.456138E-09,4.126846E-08
856000,2.449202E-07,1.454441E-09,4.122031E-08
857000,2.449668E-07,1.452853E-09,4.117375E-08
858000,2.446803E-07,1.451161E-09,4.112579E-08
859000,2.443866E-07,1.449473E-09,4.107792E-08
860000,2.440618E-07,1.447788E-09,4.103016E-08
861000,2.438016E-07,1.446110E-09,4.098256E-08
862000,2.437934E-07,1.444493E-09,4.093587E-08
863000,2.436933E-07,1.442862E-09,4.088905E-08
864000,2.434309E-07,1.441195E-09,4.084177E-08
865000,2.431346E-07,1.439529E-09,4.079456E-08
866000,2.428967E-07,1.437871E-09,4.074751E-08
867000,2.431669E-07,1.436369E-09,4.070272E-08
868000,2.429188E-07,1.434718E-09,4.065589E-08
869000,2.425990E-07,1.433067E-09,4.060911E-08
870000,2.424061E-07,1.431434E-09,4.056263E-08
871000,2.422085E-07,1.429803E-09,4.051623E-08
872000,2.419396E-07,1.428164E-09,4.046978E-08
873000,2.418561E-07,1.426553E-09,4.042377E-08
874000,2.415890E-07,1.424922E-09,4.037753E-08
875000,2.414132E-07,1.423304E-09,4.033153E-08
876000,2.411143E-07,1.421679E-09,4.028550E-08
877000,2.409102E-07,1.420061E-09,4.023960E-08
878000,2.446660E-07,1.432986E-09,4.039928E-08
879000,2.443804E-07,1.431356E-09,4.035334E-08
880000,2.440926E-07,1.429731E-09,4.030749E-08
881000,2.437758E-07,1.428108E-09,4.026174E-08
882000,2.435049E-07,1.426491E-09,4.021612E-08
883000,2.435847E-07,1.424924E-09,4.017126E-08
884000,2.433033E-07,1.423313E-09,4.012584E-08
885000,2.431315E-07,1.421723E-09,4.008075E-08
886000,2.432858E-07,1.420245E-09,4.003730E-08
887000,2.429720E-07,1.418644E-09,3.999216E-08
888000,2.433194E-07,1.417433E-09,3.995258E-08
889000,2.430369E-07,1.415840E-09,3.990765E-08
890000,2.431229E-07,1.414326E-09,3.986390E-08
891000,2.433225E-07,1.412962E-09,3.982230E-08
892000,2.430176E-07,1.411378E-09,3.977766E-08
893000,2.428964E-07,1.409813E-09,3.973333E-08
894000,2.426163E-07,1.408237E-09,3.968890E-08
895000,2.426943E-07,1.406786E-09,3.964629E-08
896000,2.425499E-07,1.405226E-09,3.960218E-08
897000,2.424410E-07,1.403688E-09,3.955843E-08
898000,2.422612E-07,1.402135E-09,3.951452E-08
899000,2.432473E-07,1.401445E-09,3.948281E-08
900000,2.429381E-07,1.399887E-09,3.943895E-08
901000,2.427847E-07,1.398354E-09,3.939546E-08
902000,2.426133E-07,1.396812E-09,3.935190E-08
903000,2.423401E-07,1.395266E-09,3.930833E-08
904000,2.420719E-07,1.393724E-09,3.926487E-08
905000,2.417657E-07,1.392184E-09,3.922148E-08
906000,2.414988E-07,1.390648E-09,3.917820E-08
907000,2.419162E-07,1.389588E-09,3.914167E-08
908000,2.417232E-07,1.388065E-09,3.909868E-08
909000,2.414333E-07,1.386539E-09,3.905567E-08
910000,2.411382E-07,1.385015E-09,3.901275E-08
911000,2.409081E-07,1.383497E-09,3.896996E-08
912000,2.406055E-07,1.381980E-09,3.892723E-08
913000,2.407380E-07,1.380620E-09,3.888675E-08
914000,2.406500E-07,1.379135E-09,3.884457E-08
915000,2.405094E-07,1.377640E-09,3.880229E-08
916000,2.403125E-07,1.376141E-09,3.876000E-08
917000,2.400753E-07,1.374643E-09,3.871777E-08
918000,2.398297E-07,1.373148E-09,3.867563E-08
919000,2.399160E-07,1.371691E-09,3.863406E-08
920000,2.396531E-07,1.370201E-09,3.859208E-08
921000,2.395348E-07,1.368730E-09,3.855042E-08
922000,2.392789E-07,1.367247E-09,3.850863E-08
923000,2.392792E-07,1.365800E-09,3.846739E-08
924000,2.391499E-07,1.364330E-09,3.842587E-08
925000,2.388535E-07,1.362855E-09,3.838433E-08
926000,2.385676E-07,1.361384E-09,3.834288E-08
927000,2.382999E-07,1.359916E-09,3.830153E-08
928000,2.383276E-07,1.358492E-09,3.826085E-08
929000,2.382412E-07,1.357049E-09,3.821993E-08
930000,2.381800E-07,1.355620E-09,3.817926E-08
931000,2.382618E-07,1.354247E-09,3.813942E-08
932000,2.379980E-07,1.352794E-09,3.809850E-08
933000,2.377222E-07,1.351344E-09,3.805767E-08
934000,2.375839E-07,1.349920E-09,3.801723E-08
935000,2.373362E-07,1.348477E-09,3.797659E-08
936000,2.372248E-07,1.347055E-09,3.793628E-08
937000,2.370030E-07,1.345622E-09,3.789586E-08
938000,2.373017E-07,1.344406E-09,3.785854E-08
939000,2.370117E-07,1.342975E-09,3.781822E-08
940000,2.367361E-07,1.341546E-09,3.777800E-08
941000,2.364809E-07,1.340121E-09,3.773786E-08
942000,2.362141E-07,1.338699E-09,3.769780E-08
943000,2.359350E-07,1.337280E-09,3.765783E-08
944000,2.356480E-07,1.335863E-09,3.761794E-08
945000,2.358917E-07,1.334624E-09,3.758059E-08
946000,2.358289E-07,1.333248E-09,3.754135E-08
947000,2.363744E-07,1.332408E-09,3.750971E-08
948000,2.360881E-07,1.331003E-09,3.747014E-08
949000,2.358025E-07,1.329601E-09,3.743066E-08
950000,2.356349E-07,1.328208E-09,3.739135E-08
951000,2.364434E-07,1.327874E-09,3.736700E-08
952000,2.361583E-07,1.326480E-09,3.732775E-08
953000,2.373078E-07,1.326409E-09,3.730717E-08
954000,2.372089E-07,1.325039E-09,3.726835E-08
955000,2.370540E-07,1.323657E-09,3.722940E-08
956000,2.371051E-07,1.322299E-09,3.719083E-08
957000,2.368208E-07,1.320917E-09,3.715197E-08
958000,2.366534E-07,1.319543E-09,3.711325E-08
959000,2.375017E-07,1.319314E-09,3.709068E-08
960000,2.372178E-07,1.317940E-09,3.705205E-08
961000,2.369918E-07,1.316570E-09,3.701351E-08
962000,2.369881E-07,1.315239E-09,3.697556E-08
963000,2.367582E-07,1.313874E-09,3.693718E-08
964000,2.370752E-07,1.312632E-09,3.690057E-08
965000,2.368169E-07,1.311273E-09,3.686233E-08
966000,2.366799E-07,1.309925E-09,3.682432E-08
967000,2.366553E-07,1.308612E-09,3.678681E-08
968000,2.364605E-07,1.307267E-09,3.674891E-08
969000,2.361832E-07,1.305918E-09,3.671099E-08
970000,2.359245E-07,1.304572E-09,3.667315E-08
971000,2.363767E-07,1.303510E-09,3.663934E-08
972000,2.362260E-07,1.302178E-09,3.660177E-08
973000,2.359997E-07,1.300842E-09,3.656419E-08
974000,2.358673E-07,1.299514E-09,3.652674E-08
975000,2.355944E-07,1.298181E-09,3.648928E-08
976000,2.354776E-07,1.296876E-09,3.645225E-08
977000,2.352393E-07,1.295550E-09,3.641496E-08
978000,2.350555E-07,1.294233E-09,3.637783E-08
979000,2.348300E-07,1.292912E-09,3.634069E-08
980000,2.348262E-07,1.291665E-09,3.630462E-08
981000,2.345664E-07,1.290349E-09,3.626762E-08
982000,2.343655E-07,1.289037E-09,3.623073E-08
983000,2.341126E-07,1.287727E-09,3.619388E-08
984000,2.338827E-07,1.286419E-09,3.615711E-08
985000,2.337340E-07,1.285128E-09,3.612061E-08
986000,2.334877E-07,1.283825E-09,3.608399E-08
987000,2.349842E-07,1.285356E-09,3.608719E-08
988000,2.352632E-07,1.284349E-09,3.605480E-08
989000,2.349899E-07,1.283050E-09,3.601834E-08
990000,2.347927E-07,1.281757E-09,3.598200E-08
991000,2.346095E-07,1.280467E-09,3.594573E-08
992000,2.353928E-07,1.279745E-09,3.591748E-08
993000,2.351313E-07,1.278456E-09,3.588131E-08
994000,2.348625E-07,1.277170E-09,3.584522E-08
995000,2.347968E-07,1.275908E-09,3.580950E-08
996000,2.345554E-07,1.274628E-09,3.577356E-08
997000,2.342850E-07,1.273350E-09,3.573768E-08
998000,2.342410E-07,1.272092E-09,3.570212E-08
999000,2.340175E-07,1.270820E-09,3.566640E-08
1000000,2.337661E-07,1.269549E-09,3.563073E-08
