simulations,probability_estimate,variance,error
543000,0.0006264389000000001,0.0001072469,1.405376e-05
544000,0.0006264895,0.0001070775,1.402974e-05
545000,0.000626204,0.0001068812,1.400401e-05
546000,0.0006260964,0.0001066916,1.397876e-05
547000,0.0006267238,0.0001067858,1.397215e-05
548000,0.0006267528,0.0001066032,1.394745e-05
549000,0.0006268227,0.000106425,1.392309e-05
550000,0.0006266352,0.000106235,1.389801e-05
551000,0.0006264082,0.0001060428,1.387282e-05
552000,0.0006262103,0.0001058525,1.384781e-05
553000,0.000626141,0.0001056667,1.382313e-05
554000,0.0006258869000000001,0.0001054764,1.379821e-05
555000,0.0006256179000000001,0.0001052866,1.377336e-05
556000,0.0006254541,0.0001051016,1.374888e-05
557000,0.0006255005,0.0001049459,1.372635e-05
558000,0.0006252602000000001,0.0001047588,1.370182e-05
559000,0.0006255712,0.0001046608,1.368315e-05
560000,0.0006254211,0.0001044761,1.365886e-05
561000,0.0006252678,0.0001042917,1.363463e-05
562000,0.000625437,0.0001041997,1.361649e-05
563000,0.0006252208,0.0001040156,1.359237e-05
564000,0.0006250103000000001,0.0001038331,1.356839e-05
565000,0.0006250096,0.0001036882,1.354691e-05
566000,0.0006247999,0.0001035074,1.352314e-05
567000,0.0006250433,0.0001033626,1.350175e-05
568000,0.0006248183,0.0001031814,1.347803e-05
569000,0.0006245976,0.0001030008,1.345439e-05
570000,0.0006251804000000001,0.0001031476,1.345217e-05
571000,0.0006250405000000001,0.0001029731,1.3429e-05
572000,0.0006248894,0.0001027946,1.340562e-05
573000,0.000624653,0.0001026159,1.338228e-05
574000,0.0006244415000000001,0.0001024381,1.335903e-05
575000,0.0006242328,0.0001022629,1.333598e-05
576000,0.0006239667,0.0001020855,1.331284e-05
577000,0.0006237556,0.0001019093,1.328982e-05
578000,0.0006235381,0.0001017336,1.326686e-05
579000,0.0006246247000000001,0.0001023086,1.329281e-05
580000,0.0006244172,0.0001021336,1.326998e-05
581000,0.0006242119,0.0001019591,1.324722e-05
582000,0.0006243783,0.0001018156,1.322652e-05
583000,0.0006241123,0.0001016412,1.320385e-05
584000,0.0006240691,0.0001014724,1.318158e-05
585000,0.0006238709,0.0001013007,1.315916e-05
586000,0.0006237136,0.0001011295,1.313682e-05
587000,0.0006238101000000001,0.0001009716,1.311537e-05
588000,0.0006237275,0.000100808,1.309359e-05
589000,0.0006234349000000001,0.0001006369,1.307137e-05
590000,0.0006232884,0.0001004691,1.304939e-05
591000,0.0006232249,0.0001003142,1.302829e-05
592000,0.0006230629000000001,0.0001001471,1.300644e-05
593000,0.000622962,9.998417e-05,1.298489e-05
594000,0.0006228606,9.982055e-05,1.296334e-05
595000,0.0006227177000000001,9.965442e-05,1.294165e-05
596000,0.0006225574000000001,9.948915e-05,1.292007e-05
597000,0.0006223429,9.932313e-05,1.289846e-05
598000,0.0006221792,9.915899e-05,1.287702e-05
599000,0.0006232446,9.994416e-05,1.291711e-05
600000,0.0006233989,9.979973e-05,1.289701e-05
601000,0.0006231669,9.963449e-05,1.28756e-05
602000,0.0006230303,9.947087e-05,1.285434e-05
603000,0.0006228277000000001,9.930665e-05,1.283307e-05
604000,0.0006228551,9.916734e-05,1.281344e-05
605000,0.0006226957,9.900475e-05,1.279235e-05
606000,0.000622711,9.885e-05,1.27718e-05
607000,0.0006226832,9.869986e-05,1.275158e-05
608000,0.0006271186000000001,0.00010736,1.32883e-05
609000,0.0006270444,0.0001071895,1.326684e-05
610000,0.0006268662000000001,0.0001070164,1.324525e-05
611000,0.0006267356,0.0001068446,1.322378e-05
612000,0.0006264863,0.0001066705,1.32022e-05
613000,0.000626343,0.0001064987,1.31808e-05
614000,0.0006261877000000001,0.0001063274,1.315947e-05
615000,0.0006262928,0.0001062066,1.314129e-05
616000,0.0006261671,0.0001060365,1.31201e-05
617000,0.0006259889,0.0001058666,1.309896e-05
618000,0.0006259033,0.0001057012,1.307813e-05
619000,0.0006258496,0.0001055419,1.305771e-05
620000,0.0006257645,0.0001053778,1.303703e-05
621000,0.0006255748,0.0001052096,1.301613e-05
622000,0.0006253971,0.0001050413,1.299525e-05
623000,0.0006262328000000001,0.0001054416,1.300954e-05
624000,0.0006260373,0.0001052751,1.298884e-05
625000,0.0006259963000000001,0.0001051107,1.296831e-05
626000,0.0006258163000000001,0.0001049444,1.294769e-05
627000,0.0006255755,0.0001047773,1.292706e-05
628000,0.0006253296,0.0001046108,1.29065e-05
629000,0.0006251243,0.0001044448,1.2886e-05
630000,0.0006254285,0.0001043781,1.287166e-05
631000,0.0006252312,0.0001042131,1.285128e-05
632000,0.000625399,0.0001040987,1.283406e-05
633000,0.0006252742,0.000103936,1.28139e-05
634000,0.0006250313,0.0001037724,1.27937e-05
635000,0.0006249065,0.0001036133,1.277382e-05
636000,0.0006247788,0.000103452,1.275384e-05
637000,0.0006249974,0.0001033757,1.273913e-05
638000,0.0006257567,0.0001038028,1.27554e-05
639000,0.0006260968,0.0001037707,1.274345e-05
640000,0.0006262256,0.0001036388,1.272539e-05
641000,0.000626267,0.0001035042,1.270721e-05
642000,0.0006260799,0.0001033444,1.26875e-05
643000,0.0006259314000000001,0.0001031849,1.266784e-05
644000,0.0006257853,0.0001030274,1.264833e-05
645000,0.0006259747000000001,0.0001029278,1.263242e-05
646000,0.0006258499,0.0001027705,1.261299e-05
647000,0.0006256942000000001,0.0001026154,1.259372e-05
648000,0.0006256151,0.0001024652,1.257479e-05
649000,0.000625618,0.0001023263,1.255658e-05
650000,0.0006260783000000001,0.000102423,1.255284e-05
651000,0.0006259421,0.0001022744,1.253409e-05
652000,0.0006257459,0.0001021182,1.251491e-05
653000,0.0006256196,0.0001019634,1.249584e-05
654000,0.0006256143,0.0001018206,1.247754e-05
655000,0.0006256075,0.000101676,1.245915e-05
656000,0.0006254994,0.0001015245,1.244037e-05
657000,0.0006267215,0.0001026551,1.249993e-05
658000,0.0006267674,0.0001025291,1.248276e-05
659000,0.0006266567,0.0001023773,1.246405e-05
660000,0.000626993,0.0001023794,1.245473e-05
661000,0.0006270074,0.000102232,1.243634e-05
662000,0.0006271184,0.0001021344,1.242101e-05
663000,0.000627098,0.0001019935,1.240308e-05
664000,0.0006268937,0.0001018405,1.238443e-05
665000,0.0006266919000000001,0.0001016883,1.236587e-05
666000,0.0006267933,0.0001015586,1.23487e-05
667000,0.0006267267,0.0001014099,1.23304e-05
668000,0.0006265982,0.00010126,1.231206e-05
669000,0.0006264558,0.0001011134,1.229395e-05
670000,0.0006267204,0.0001010687,1.228205e-05
671000,0.0006265664,0.0001009199,1.226386e-05
672000,0.0006265815,0.0001007955,1.224717e-05
673000,0.0006263724,0.0001006462,1.222901e-05
674000,0.0006263527,0.0001005107,1.22117e-05
675000,0.00062618,0.0001003625,1.219366e-05
676000,0.000626291,0.0001002498,1.217779e-05
677000,0.0006261761,0.0001001037,1.215992e-05
678000,0.0006264992,0.0001000992,1.215068e-05
679000,0.0006266229000000001,0.0001000117,1.213642e-05
680000,0.0006264471000000001,9.986536e-05,1.211861e-05
681000,0.0006262814,9.972108e-05,1.210096e-05
682000,0.0006260716,9.957552e-05,1.208326e-05
683000,0.0006259872,9.943253e-05,1.206574e-05
684000,0.0006258026,9.928796e-05,1.204815e-05
685000,0.0006256365,9.914583e-05,1.203073e-05
686000,0.0006256230000000001,9.90123e-05,1.201386e-05
687000,0.000625531,9.887422e-05,1.199674e-05
688000,0.0006253501,9.873142e-05,1.197936e-05
689000,0.0006251916,9.858895e-05,1.196202e-05
690000,0.0006250638,9.844768e-05,1.194478e-05
691000,0.0006249967000000001,9.830948e-05,1.192775e-05
692000,0.000624815,9.816842e-05,1.191058e-05
693000,0.0006247063,9.803061e-05,1.189363e-05
694000,0.0006245804,9.789057e-05,1.187656e-05
695000,0.0006244426,9.775272e-05,1.185965e-05
696000,0.0006242535,9.761336e-05,1.184268e-05
697000,0.0006241178,9.747634e-05,1.182587e-05
698000,0.0006240155000000001,9.733985e-05,1.180912e-05
699000,0.0006238645,9.720184e-05,1.17923e-05
700000,0.0006237847000000001,9.706849e-05,1.177579e-05
701000,0.00062354,9.693011e-05,1.1759e-05
702000,0.0006233355,9.679234e-05,1.174227e-05
703000,0.0006232766000000001,9.666254e-05,1.172604e-05
704000,0.0006232048,9.652944e-05,1.170964e-05
705000,0.0006231004,9.639736e-05,1.169332e-05
706000,0.00062379,9.679559e-05,1.170915e-05
707000,0.0006259281,9.991605e-05,1.188798e-05
708000,0.0006258887,9.978295e-05,1.187166e-05
709000,0.0006259775,9.96674e-05,1.185642e-05
710000,0.0006257831,9.95279e-05,1.183977e-05
711000,0.0006256426,9.93898e-05,1.182323e-05
712000,0.0006254819,9.925201e-05,1.180673e-05
713000,0.0006252961,9.911346e-05,1.179021e-05
714000,0.0006252886,9.898129e-05,1.177409e-05
715000,0.0006252677,9.88575e-05,1.17585e-05
716000,0.0006250976,9.872027e-05,1.174212e-05
717000,0.0006250442,9.858643e-05,1.172598e-05
718000,0.0006248668,9.845014e-05,1.17097e-05
719000,0.0006250157000000001,9.838901e-05,1.169793e-05
720000,0.0006248774000000001,9.825385e-05,1.168177e-05
721000,0.0006248776,9.812828e-05,1.16662e-05
722000,0.0006247479,9.799397e-05,1.165014e-05
723000,0.0006245872000000001,9.785911e-05,1.163406e-05
724000,0.0006245205,9.773215e-05,1.161848e-05
725000,0.0006255888,9.871313e-05,1.166859e-05
726000,0.0006257925,9.866241e-05,1.165756e-05
727000,0.0006256852,9.853254e-05,1.164187e-05
728000,0.0006254885,9.839761e-05,1.16259e-05
729000,0.0006252997,9.82631e-05,1.160998e-05
730000,0.0006251217,9.812929e-05,1.159412e-05
731000,0.0006249737,9.799644e-05,1.157834e-05
732000,0.0006248821,9.786678e-05,1.156278e-05
733000,0.0006248907,9.774001e-05,1.15474e-05
734000,0.0006246729,9.760699e-05,1.153168e-05
735000,0.0006245662000000001,9.747741e-05,1.151618e-05
736000,0.000625253,9.782177e-05,1.152866e-05
737000,0.0006251205,9.768996e-05,1.151307e-05
738000,0.0006249334,9.755831e-05,1.149751e-05
739000,0.0006248021000000001,9.742878e-05,1.14821e-05
740000,0.000624727,9.730477e-05,1.146704e-05
741000,0.0006257786,9.780416e-05,1.148867e-05
742000,0.0006255537000000001,9.767244e-05,1.147319e-05
743000,0.0006254552,9.754506e-05,1.145798e-05
744000,0.0006253383,9.741595e-05,1.14427e-05
745000,0.0006254555,9.734234e-05,1.14307e-05
746000,0.0006253126,9.721425e-05,1.141552e-05
747000,0.0006252829,9.708823e-05,1.140048e-05
748000,0.0006252510000000001,9.696349e-05,1.138553e-05
749000,0.0006251126,9.68352e-05,1.13704e-05
750000,0.0006260383,9.732834e-05,1.139171e-05
751000,0.0006259051,9.720025e-05,1.137663e-05
752000,0.0006361516,0.0001770972,1.534606e-05
753000,0.0006361338,0.0001768713,1.532608e-05
754000,0.0006359179,0.000176637,1.530577e-05
755000,0.0006357899,0.0001764048,1.528557e-05
756000,0.0006356632,0.0001761746,1.526549e-05
757000,0.0006354936,0.0001759423,1.524534e-05
758000,0.0006363347,0.0001765096,1.525983e-05
759000,0.0006367735,0.0001765113,1.524984e-05
760000,0.0006366332,0.0001762806,1.522984e-05
761000,0.0006364741,0.0001760507,1.520991e-05
762000,0.0006364015,0.0001758239,1.519013e-05
763000,0.0006365897,0.0001756605,1.517311e-05
764000,0.0006364463,0.0001754325,1.515334e-05
765000,0.0006363224000000001,0.0001752054,1.513363e-05
766000,0.0006364423,0.0001750115,1.511537e-05
767000,0.0006364735,0.0001748191,1.509721e-05
768000,0.0006364211,0.0001745954,1.507772e-05
769000,0.0006363096,0.0001743701,1.505819e-05
770000,0.0006361409,0.0001741441,1.503866e-05
771000,0.0006360442,0.0001739258,1.501948e-05
772000,0.0006358974,0.0001737024,1.50001e-05
773000,0.000635821,0.0001734838,1.498096e-05
774000,0.0006357778,0.0001732691,1.496201e-05
775000,0.0006357312,0.0001730495,1.494288e-05
776000,0.0006359076,0.0001729073,1.492711e-05
777000,0.0006360969,0.0001727602,1.491116e-05
778000,0.0006359729,0.0001725401,1.489207e-05
779000,0.0006358671000000001,0.0001723217,1.487309e-05
780000,0.0006356875,0.0001721013,1.485405e-05
781000,0.0006360913,0.0001719785,1.483924e-05
782000,0.0006358799,0.0001717587,1.482027e-05
783000,0.0006357361000000001,0.0001715402,1.480138e-05
784000,0.0006356785,0.0001713295,1.478285e-05
785000,0.0006355976,0.0001711259,1.476465e-05
786000,0.0006354057,0.0001709087,1.474588e-05
787000,0.0006353469,0.0001707025,1.472762e-05
788000,0.0006357665,0.0001706032,1.471399e-05
789000,0.0006356507,0.0001703901,1.469548e-05
790000,0.0006355635,0.0001701793,1.467708e-05
791000,0.0006353832000000001,0.0001699647,1.465855e-05
792000,0.0006352023,0.0001697508,1.464008e-05
793000,0.0006350219,0.0001695374,1.462164e-05
794000,0.0006350315,0.0001693278,1.46034e-05
795000,0.0006349809,0.0001691204,1.458527e-05
796000,0.0006349168,0.0001689112,1.456709e-05
797000,0.000634744,0.0001686997,1.454883e-05
798000,0.0006346066,0.0001684899,1.453066e-05
799000,0.0006345687,0.000168284,1.451269e-05
800000,0.0006344779,0.0001680768,1.449469e-05
801000,0.0006342954,0.0001678672,1.44766e-05
802000,0.0006343171,0.0001676762,1.445934e-05
803000,0.0006342361000000001,0.0001674718,1.444153e-05
804000,0.0006341814000000001,0.000167271,1.442389e-05
805000,0.0006340875,0.0001670677,1.440616e-05
806000,0.0006340834,0.0001668672,1.438858e-05
807000,0.0006340636,0.0001666637,1.437089e-05
808000,0.0006340113,0.0001664686,1.435359e-05
809000,0.0006339473,0.000166268,1.433607e-05
810000,0.0006338872,0.0001660713,1.431874e-05
811000,0.0006336837,0.0001658667,1.430109e-05
812000,0.0006335010000000001,0.0001656628,1.428349e-05
813000,0.0006333756,0.0001654604,1.426598e-05
814000,0.0006332418,0.0001652582,1.42485e-05
815000,0.0006330861,0.0001650562,1.423106e-05
816000,0.0006329397,0.0001648566,1.421373e-05
817000,0.0006327684,0.0001646553,1.419635e-05
818000,0.0006327014,0.0001644586,1.41792e-05
819000,0.0006325196,0.000164258,1.416189e-05
820000,0.0006324838,0.0001640634,1.414487e-05
821000,0.0006323326,0.000163864,1.412766e-05
822000,0.0006336133,0.0001649128,1.416417e-05
823000,0.0006334934000000001,0.0001647134,1.414701e-05
824000,0.0006334266000000001,0.0001645163,1.412996e-05
825000,0.0006333869,0.0001643215,1.411303e-05
826000,0.0006331764,0.0001641227,1.409595e-05
827000,0.0006336747,0.00016413,1.408774e-05
828000,0.0006335777,0.0001639362,1.407091e-05
829000,0.0006334611,0.0001637399,1.4054e-05
830000,0.0006333038,0.0001635432,1.403709e-05
831000,0.0006331397,0.0001633472,1.402023e-05
832000,0.0006333994,0.0001632509,1.400768e-05
833000,0.0006333399,0.0001630644,1.399127e-05
834000,0.0006337696,0.0001631414,1.398618e-05
835000,0.0006335971,0.0001629465,1.396945e-05
836000,0.0006336254,0.0001627621,1.395319e-05
837000,0.0006335368,0.0001625719,1.39367e-05
838000,0.0006333949,0.0001623788,1.392011e-05
839000,0.0006333797,0.0001621892,1.390369e-05
840000,0.0006338084000000001,0.00016213,1.389287e-05
841000,0.0006345861,0.0001626889,1.390852e-05
842000,0.0006344769,0.0001624973,1.389207e-05
843000,0.0006344349,0.000162316,1.387608e-05
844000,0.0006343649,0.000162133,1.386004e-05
845000,0.0006343694,0.0001619582,1.384437e-05
846000,0.0006341745,0.0001617669,1.382801e-05
847000,0.0006339865,0.0001615761,1.381169e-05
848000,0.0006339602,0.0001613934,1.379574e-05
849000,0.0006339696000000001,0.00016123,1.378063e-05
850000,0.0006339895,0.0001610619,1.376534e-05
851000,0.0006338486,0.0001608744,1.374924e-05
852000,0.0006337266,0.0001606866,1.373315e-05
853000,0.000633619,0.0001604992,1.371709e-05
854000,0.0006337215,0.0001603244,1.370159e-05
855000,0.0006335688,0.0001601375,1.368559e-05
856000,0.0006335327,0.0001599572,1.366989e-05
857000,0.0006335351,0.0001597771,1.365422e-05
858000,0.0006339536,0.0001598664,1.365007e-05
859000,0.0006338703,0.0001596861,1.363443e-05
860000,0.0006339037,0.0001595392,1.362023e-05
861000,0.0006338125,0.0001593557,1.360449e-05
862000,0.0006338556,0.0001591847,1.35893e-05
863000,0.0006339609,0.0001590524,1.357578e-05
864000,0.0006340193,0.0001589087,1.356179e-05
865000,0.0006338594,0.0001587253,1.354612e-05
866000,0.0006338233,0.000158548,1.353074e-05
867000,0.0006338848,0.0001583773,1.351565e-05
868000,0.0006338384,0.0001581969,1.350017e-05
869000,0.0006338451,0.0001580314,1.348534e-05
870000,0.0006338681,0.0001578651,1.347049e-05
871000,0.0006337091,0.0001576843,1.345505e-05
872000,0.0006335333,0.0001575037,1.343963e-05
873000,0.0006334815,0.0001573324,1.342462e-05
874000,0.0006334043000000001,0.0001571559,1.340941e-05
875000,0.0006334041,0.0001569851,1.339446e-05
876000,0.0006334272000000001,0.0001568372,1.33805e-05
877000,0.0006333523,0.0001566637,1.336547e-05
878000,0.0006332925,0.0001564888,1.33504e-05
879000,0.0006331564,0.0001563115,1.333525e-05
880000,0.0006329777000000001,0.0001561341,1.33201e-05
881000,0.0006328616,0.0001559578,1.330502e-05
882000,0.0006327467,0.000155785,1.329011e-05
883000,0.0006327231,0.0001556158,1.327537e-05
884000,0.0006325843,0.0001554404,1.326038e-05
885000,0.0006324557,0.0001552661,1.324545e-05
886000,0.0006324398,0.0001551024,1.323099e-05
887000,0.0006323019,0.0001549284,1.321611e-05
888000,0.0006321839,0.000154755,1.320127e-05
889000,0.0006320456,0.0001545814,1.318644e-05
890000,0.0006319339,0.0001544093,1.317169e-05
891000,0.0006317905000000001,0.0001542365,1.315693e-05
892000,0.0006318546,0.0001540991,1.31437e-05
893000,0.0006317264,0.0001539275,1.312902e-05
894000,0.0006315645,0.0001537556,1.311435e-05
895000,0.0006317012,0.0001536117,1.310089e-05
896000,0.0006317393,0.0001534512,1.308673e-05
897000,0.0006315935,0.0001532806,1.307216e-05
898000,0.0006315101,0.0001531129,1.305773e-05
899000,0.0006313277,0.0001529428,1.304321e-05
900000,0.0006312217,0.0001527742,1.302878e-05
901000,0.0006312771,0.0001526154,1.301478e-05
902000,0.0006311914,0.0001524497,1.30005e-05
903000,0.0006311125,0.0001522842,1.298624e-05
904000,0.0006309927000000001,0.0001521164,1.297191e-05
905000,0.0006308343,0.0001519486,1.295758e-05
906000,0.0006307169,0.0001517838,1.294341e-05
907000,0.0006306465000000001,0.0001516195,1.292927e-05
908000,0.0006305320000000001,0.0001514559,1.291517e-05
909000,0.0006306091,0.000151301,1.290146e-05
910000,0.0006305384000000001,0.0001511388,1.288746e-05
911000,0.000630458,0.0001509757,1.287343e-05
912000,0.000630928,0.000150961,1.286574e-05
913000,0.0006308343,0.0001507968,1.28517e-05
914000,0.0006306822,0.0001506321,1.283765e-05
915000,0.0006309026,0.0001506036,1.282942e-05
916000,0.0006309446,0.000150464,1.281648e-05
917000,0.000630833,0.0001503015,1.280257e-05
918000,0.000630678,0.0001501382,1.278864e-05
919000,0.000630566,0.0001499755,1.277475e-05
920000,0.0006306238,0.0001498244,1.276137e-05
921000,0.0006304867,0.0001496634,1.274759e-05
922000,0.000630679,0.0001496246,1.273902e-05
923000,0.0006307127,0.0001494783,1.272589e-05
924000,0.0006306172,0.0001493184,1.27122e-05
925000,0.0006304734,0.0001491573,1.269847e-05
926000,0.0006304097,0.0001489988,1.268487e-05
927000,0.0006303916,0.0001488495,1.267167e-05
928000,0.000630234,0.0001486894,1.265803e-05
929000,0.0006302391,0.0001485458,1.26451e-05
930000,0.0006301541,0.000148389,1.263163e-05
931000,0.0006300224,0.00014823,1.261808e-05
932000,0.0006299385,0.000148072,1.260459e-05
933000,0.0006298793,0.0001479152,1.259115e-05
934000,0.0006301029,0.0001477875,1.257898e-05
935000,0.0006299993,0.0001476317,1.256562e-05
936000,0.0006299319,0.0001474757,1.255227e-05
937000,0.00062978,0.0001473187,1.253889e-05
938000,0.0006296868,0.0001471636,1.252561e-05
939000,0.0006295795000000001,0.0001470093,1.251237e-05
940000,0.0006294559,0.0001468537,1.249909e-05
941000,0.0006294474,0.0001467026,1.248602e-05
942000,0.0006294807,0.0001465763,1.247402e-05
943000,0.0006296598,0.0001464689,1.246283e-05
944000,0.0006295104,0.000146314,1.244964e-05
945000,0.0006293577,0.0001461596,1.243649e-05
946000,0.0006292505,0.0001460059,1.242337e-05
947000,0.0006290999,0.0001458521,1.241027e-05
948000,0.0006290942,0.0001457037,1.239741e-05
949000,0.0006290161000000001,0.0001455535,1.238449e-05
950000,0.0006292105,0.0001455097,1.237611e-05
951000,0.0006292974,0.0001453643,1.236342e-05
952000,0.0006292729,0.0001452199,1.235079e-05
953000,0.0006291065,0.0001450676,1.233783e-05
954000,0.0006290035,0.0001449182,1.232501e-05
955000,0.0006289111,0.0001447702,1.231226e-05
956000,0.0006288009,0.0001446194,1.229941e-05
957000,0.0006286997000000001,0.000144472,1.228672e-05
958000,0.0006286318,0.0001443238,1.2274e-05
959000,0.0006285006,0.000144174,1.226123e-05
960000,0.0006283617,0.0001440242,1.224848e-05
961000,0.0006282553,0.0001438761,1.223581e-05
962000,0.0006280989,0.0001437271,1.222311e-05
963000,0.0006279304,0.0001435779,1.221042e-05
964000,0.0006278194000000001,0.0001434305,1.219782e-05
965000,0.0006277314,0.0001432834,1.218525e-05
966000,0.0006276613000000001,0.0001431371,1.217272e-05
967000,0.0006275143,0.0001429892,1.216014e-05
968000,0.0006275248,0.0001428475,1.214783e-05
969000,0.0006274412,0.0001427012,1.213534e-05
970000,0.0006274001,0.0001425593,1.212305e-05
971000,0.0006272695,0.0001424129,1.211058e-05
972000,0.0006272032000000001,0.0001422675,1.209817e-05
973000,0.0006271244,0.0001421241,1.208586e-05
974000,0.0006271004,0.0001419882,1.207387e-05
975000,0.0006269623,0.0001418433,1.206152e-05
976000,0.0006268613,0.0001416994,1.204922e-05
977000,0.0006267845,0.0001415576,1.203703e-05
978000,0.0006267121,0.0001414168,1.202489e-05
979000,0.0006266264000000001,0.0001412741,1.201268e-05
980000,0.0006264938,0.0001411304,1.200044e-05
981000,0.0006266696,0.0001410166,1.198949e-05
982000,0.0006266156000000001,0.0001408742,1.197733e-05
983000,0.0006265275,0.0001407322,1.19652e-05
984000,0.0006265055,0.0001406,1.19535e-05
985000,0.0006263688,0.0001404578,1.194139e-05
986000,0.0006263324,0.0001403195,1.192945e-05
987000,0.0006262272,0.0001401786,1.191742e-05
988000,0.0006261859,0.0001400396,1.190548e-05
989000,0.0006260974000000001,0.0001398997,1.189352e-05
990000,0.0006260505,0.00013976,1.188157e-05
991000,0.0006259078,0.0001396193,1.18696e-05
992000,0.0006259233,0.0001394894,1.185809e-05
993000,0.0006261315,0.0001394181,1.184909e-05
994000,0.000625971,0.0001392781,1.183718e-05
995000,0.0006258738,0.0001391412,1.182541e-05
996000,0.000625821,0.0001390104,1.181392e-05
997000,0.0006257286000000001,0.0001388726,1.180214e-05
998000,0.0006276562,0.0001426401,1.195516e-05
999000,0.0006275275000000001,0.0001424977,1.194321e-05
1000000,0.000627575,0.0001423692,1.193186e-05
