simulations,probability_estimate,variance,error
512000,1.402198E-06,4.255163E-08,2.882857E-07
513000,1.400118E-06,4.246872E-08,2.877239E-07
514000,1.398096E-06,4.238613E-08,2.871642E-07
515000,1.395895E-06,4.230386E-08,2.866067E-07
516000,1.394602E-06,4.222205E-08,2.860519E-07
517000,1.436833E-06,4.313490E-08,2.888478E-07
518000,1.435468E-06,4.305183E-08,2.882909E-07
519000,1.433390E-06,4.296891E-08,2.877355E-07
520000,1.436048E-06,4.289674E-08,2.872172E-07
521000,1.436091E-06,4.281610E-08,2.866716E-07
522000,1.434165E-06,4.273416E-08,2.861227E-07
523000,1.432259E-06,4.265263E-08,2.855762E-07
524000,1.429774E-06,4.257124E-08,2.850313E-07
525000,1.427912E-06,4.249031E-08,2.844889E-07
526000,1.425926E-06,4.240961E-08,2.839483E-07
527000,1.429362E-06,4.234223E-08,2.834533E-07
528000,1.427219E-06,4.226208E-08,2.829166E-07
529000,1.428036E-06,4.218340E-08,2.823859E-07
530000,1.425843E-06,4.210382E-08,2.818531E-07
531000,1.423606E-06,4.202454E-08,2.813223E-07
532000,1.434924E-06,4.204371E-08,2.811219E-07
533000,1.432990E-06,4.196494E-08,2.805948E-07
534000,1.431955E-06,4.188699E-08,2.800715E-07
535000,1.429867E-06,4.180874E-08,2.795482E-07
536000,1.428746E-06,4.173130E-08,2.790285E-07
537000,1.426831E-06,4.165366E-08,2.785091E-07
538000,1.427245E-06,4.157828E-08,2.779983E-07
539000,1.425047E-06,4.150116E-08,2.774826E-07
540000,1.423153E-06,4.142436E-08,2.769689E-07
541000,1.422266E-06,4.134869E-08,2.764600E-07
542000,1.421113E-06,4.127257E-08,2.759505E-07
543000,1.418960E-06,4.119658E-08,2.754423E-07
544000,1.416901E-06,4.112092E-08,2.749362E-07
545000,1.414882E-06,4.104549E-08,2.744318E-07
546000,1.413019E-06,4.097040E-08,2.739295E-07
547000,1.412570E-06,4.089648E-08,2.734320E-07
548000,1.424942E-06,4.092341E-08,2.732723E-07
549000,1.425638E-06,4.085190E-08,2.727847E-07
550000,1.424204E-06,4.077787E-08,2.722895E-07
551000,1.422315E-06,4.070391E-08,2.717955E-07
552000,1.420270E-06,4.063020E-08,2.713032E-07
553000,1.418948E-06,4.055704E-08,2.708136E-07
554000,1.417726E-06,4.048398E-08,2.703253E-07
555000,1.415940E-06,4.041111E-08,2.698385E-07
556000,1.414325E-06,4.033849E-08,2.693534E-07
557000,1.412803E-06,4.026623E-08,2.688703E-07
558000,1.413193E-06,4.019764E-08,2.684004E-07
559000,1.410963E-06,4.012574E-08,2.679203E-07
560000,1.409353E-06,4.005414E-08,2.674420E-07
561000,1.407633E-06,3.998281E-08,2.669655E-07
562000,1.405743E-06,3.991169E-08,2.664906E-07
563000,1.403812E-06,3.984084E-08,2.660174E-07
564000,1.402339E-06,3.977034E-08,2.655462E-07
565000,1.401446E-06,3.970049E-08,2.650780E-07
566000,1.399540E-06,3.963036E-08,2.646097E-07
567000,1.397352E-06,3.956048E-08,2.641431E-07
568000,1.395214E-06,3.949084E-08,2.636781E-07
569000,1.393088E-06,3.942144E-08,2.632147E-07
570000,1.391774E-06,3.935253E-08,2.627537E-07
571000,1.389608E-06,3.928361E-08,2.622936E-07
572000,1.388056E-06,3.921502E-08,2.618353E-07
573000,1.386360E-06,3.914661E-08,2.613784E-07
574000,1.411785E-06,3.933008E-08,2.617619E-07
575000,1.409786E-06,3.926169E-08,2.613067E-07
576000,1.409325E-06,3.919415E-08,2.608551E-07
577000,1.407977E-06,3.912661E-08,2.604043E-07
578000,1.405912E-06,3.905892E-08,2.599538E-07
579000,1.405011E-06,3.899168E-08,2.595056E-07
580000,1.413888E-06,3.898642E-08,2.592643E-07
581000,1.411739E-06,3.891933E-08,2.588181E-07
582000,1.409962E-06,3.885249E-08,2.583735E-07
583000,1.407947E-06,3.878586E-08,2.579303E-07
584000,1.443843E-06,3.955479E-08,2.602514E-07
585000,1.441884E-06,3.948719E-08,2.598066E-07
586000,1.440365E-06,3.941987E-08,2.593635E-07
587000,1.438587E-06,3.935275E-08,2.589217E-07
588000,1.436781E-06,3.928585E-08,2.584815E-07
589000,1.438200E-06,3.922591E-08,2.580648E-07
590000,1.436126E-06,3.915943E-08,2.576275E-07
591000,1.434221E-06,3.909321E-08,2.571917E-07
592000,1.432499E-06,3.902722E-08,2.567574E-07
593000,1.431482E-06,3.896186E-08,2.563259E-07
594000,1.429417E-06,3.889628E-08,2.558944E-07
595000,1.428948E-06,3.883244E-08,2.554694E-07
596000,1.429421E-06,3.877014E-08,2.550501E-07
597000,1.432459E-06,3.871544E-08,2.546566E-07
598000,1.432882E-06,3.865372E-08,2.542407E-07
599000,1.431035E-06,3.858924E-08,2.538164E-07
600000,1.430888E-06,3.852704E-08,2.534004E-07
601000,1.432228E-06,3.846802E-08,2.529954E-07
602000,1.430927E-06,3.840425E-08,2.525756E-07
603000,1.429457E-06,3.834066E-08,2.521571E-07
604000,1.427481E-06,3.827720E-08,2.517396E-07
605000,1.425572E-06,3.821394E-08,2.513236E-07
606000,1.424506E-06,3.815137E-08,2.509104E-07
607000,1.422422E-06,3.808852E-08,2.504971E-07
608000,1.420743E-06,3.802593E-08,2.500853E-07
609000,1.418881E-06,3.796350E-08,2.496747E-07
610000,1.416821E-06,3.790127E-08,2.492654E-07
611000,1.415220E-06,3.783933E-08,2.488577E-07
612000,1.413244E-06,3.777752E-08,2.484511E-07
613000,1.411260E-06,3.771590E-08,2.480459E-07
614000,1.410523E-06,3.765481E-08,2.476430E-07
615000,1.412984E-06,3.760415E-08,2.472751E-07
616000,1.412702E-06,3.754475E-08,2.468791E-07
617000,1.410744E-06,3.748391E-08,2.464790E-07
618000,1.409342E-06,3.742349E-08,2.460809E-07
619000,1.409362E-06,3.736411E-08,2.456869E-07
620000,1.408740E-06,3.730440E-08,2.452924E-07
621000,1.406845E-06,3.724434E-08,2.448975E-07
622000,1.407812E-06,3.718649E-08,2.445104E-07
623000,1.405913E-06,3.712681E-08,2.441180E-07
624000,1.404083E-06,3.706733E-08,2.437268E-07
625000,1.403046E-06,3.700824E-08,2.433376E-07
626000,1.400962E-06,3.694912E-08,2.429489E-07
627000,1.399976E-06,3.689047E-08,2.425623E-07
628000,1.398582E-06,3.683194E-08,2.421768E-07
629000,1.396848E-06,3.677340E-08,2.417918E-07
630000,1.395629E-06,3.671512E-08,2.414083E-07
631000,1.395321E-06,3.665721E-08,2.410266E-07
632000,1.394034E-06,3.659929E-08,2.406455E-07
633000,1.392949E-06,3.654168E-08,2.402660E-07
634000,1.391074E-06,3.648406E-08,2.398871E-07
635000,1.389702E-06,3.642665E-08,2.395095E-07
636000,1.388630E-06,3.636948E-08,2.391332E-07
637000,1.390680E-06,3.632168E-08,2.387884E-07
638000,1.388820E-06,3.626476E-08,2.384142E-07
639000,1.386986E-06,3.620802E-08,2.380411E-07
640000,1.385292E-06,3.615146E-08,2.376692E-07
641000,1.384315E-06,3.609523E-08,2.372990E-07
642000,1.382786E-06,3.603907E-08,2.369296E-07
643000,1.384358E-06,3.599051E-08,2.365857E-07
644000,1.382540E-06,3.593464E-08,2.362184E-07
645000,1.380861E-06,3.587896E-08,2.358523E-07
646000,1.379335E-06,3.582346E-08,2.354873E-07
647000,1.377801E-06,3.576812E-08,2.351234E-07
648000,1.376459E-06,3.571308E-08,2.347611E-07
649000,1.381278E-06,3.568575E-08,2.344904E-07
650000,1.380106E-06,3.563100E-08,2.341301E-07
651000,1.378542E-06,3.557632E-08,2.337707E-07
652000,1.377452E-06,3.552195E-08,2.334128E-07
653000,1.380355E-06,3.547071E-08,2.330657E-07
654000,1.383755E-06,3.542266E-08,2.327296E-07
655000,1.382056E-06,3.536859E-08,2.323744E-07
656000,1.382453E-06,3.531657E-08,2.320264E-07
657000,1.382046E-06,3.526329E-08,2.316748E-07
658000,1.380386E-06,3.520972E-08,2.313227E-07
659000,1.378895E-06,3.515634E-08,2.309719E-07
660000,1.377114E-06,3.510309E-08,2.306220E-07
661000,1.375723E-06,3.505006E-08,2.302733E-07
662000,1.376840E-06,3.500257E-08,2.299434E-07
663000,1.376874E-06,3.495096E-08,2.296005E-07
664000,1.377046E-06,3.489912E-08,2.292573E-07
665000,1.377590E-06,3.484910E-08,2.289206E-07
666000,1.376058E-06,3.479680E-08,2.285770E-07
667000,1.375173E-06,3.474473E-08,2.282346E-07
668000,1.373804E-06,3.469276E-08,2.278931E-07
669000,1.372174E-06,3.464092E-08,2.275525E-07
670000,1.372151E-06,3.459030E-08,2.272165E-07
671000,1.370573E-06,3.453876E-08,2.268779E-07
672000,1.370109E-06,3.448849E-08,2.265439E-07
673000,1.369243E-06,3.443737E-08,2.262077E-07
674000,1.367676E-06,3.438629E-08,2.258722E-07
675000,1.366860E-06,3.433578E-08,2.255389E-07
676000,1.365368E-06,3.428501E-08,2.252054E-07
677000,1.364840E-06,3.423517E-08,2.248754E-07
678000,1.363095E-06,3.418468E-08,2.245437E-07
679000,1.361692E-06,3.413436E-08,2.242131E-07
680000,1.362011E-06,3.408691E-08,2.238924E-07
681000,1.374565E-06,3.416010E-08,2.239680E-07
682000,1.373111E-06,3.411005E-08,2.236397E-07
683000,1.372805E-06,3.406069E-08,2.233142E-07
684000,1.372052E-06,3.401131E-08,2.229891E-07
685000,1.372998E-06,3.396366E-08,2.226701E-07
686000,1.371336E-06,3.391416E-08,2.223456E-07
687000,1.369808E-06,3.386482E-08,2.220220E-07
688000,1.370698E-06,3.382039E-08,2.217150E-07
689000,1.369408E-06,3.377136E-08,2.213934E-07
690000,1.367729E-06,3.372243E-08,2.210726E-07
691000,1.367354E-06,3.367394E-08,2.207537E-07
692000,1.367526E-06,3.362600E-08,2.204370E-07
693000,1.365729E-06,3.357748E-08,2.201190E-07
694000,1.364509E-06,3.352925E-08,2.198023E-07
695000,1.363761E-06,3.348160E-08,2.194880E-07
696000,1.362493E-06,3.343364E-08,2.191731E-07
697000,1.361054E-06,3.338569E-08,2.188587E-07
698000,1.359491E-06,3.333787E-08,2.185452E-07
699000,1.358068E-06,3.329021E-08,2.182326E-07
700000,1.356853E-06,3.324270E-08,2.179210E-07
701000,1.359141E-06,3.320241E-08,2.176335E-07
702000,1.359154E-06,3.315596E-08,2.173263E-07
703000,1.357521E-06,3.310880E-08,2.170172E-07
704000,1.356531E-06,3.306200E-08,2.167096E-07
705000,1.357135E-06,3.301699E-08,2.164084E-07
706000,1.355792E-06,3.297030E-08,2.161022E-07
707000,1.354164E-06,3.292367E-08,2.157965E-07
708000,1.353489E-06,3.287749E-08,2.154928E-07
709000,1.352007E-06,3.283116E-08,2.151890E-07
710000,1.350857E-06,3.278501E-08,2.148862E-07
711000,1.349406E-06,3.273893E-08,2.145840E-07
712000,1.354298E-06,3.271659E-08,2.143601E-07
713000,1.352834E-06,3.267072E-08,2.140595E-07
714000,1.351367E-06,3.262497E-08,2.137598E-07
715000,1.349951E-06,3.257937E-08,2.134609E-07
716000,1.348547E-06,3.253389E-08,2.131628E-07
717000,1.347507E-06,3.248866E-08,2.128660E-07
718000,1.346054E-06,3.244344E-08,2.125696E-07
719000,1.344453E-06,3.239832E-08,2.122740E-07
720000,1.342905E-06,3.235333E-08,2.119792E-07
721000,1.341343E-06,3.230847E-08,2.116852E-07
722000,1.339786E-06,3.226372E-08,2.113920E-07
723000,1.338464E-06,3.221912E-08,2.110997E-07
724000,1.339517E-06,3.217771E-08,2.108183E-07
725000,1.339512E-06,3.213458E-08,2.105316E-07
726000,1.338231E-06,3.209036E-08,2.102418E-07
727000,1.336733E-06,3.204623E-08,2.099526E-07
728000,1.335663E-06,3.200231E-08,2.096645E-07
729000,1.335424E-06,3.195970E-08,2.093812E-07
730000,1.333958E-06,3.191593E-08,2.090944E-07
731000,1.332391E-06,3.187228E-08,2.088084E-07
732000,1.332092E-06,3.182917E-08,2.085245E-07
733000,1.331074E-06,3.178583E-08,2.082403E-07
734000,1.329766E-06,3.174255E-08,2.079567E-07
735000,1.328966E-06,3.169981E-08,2.076752E-07
736000,1.328386E-06,3.165702E-08,2.073940E-07
737000,1.327203E-06,3.161424E-08,2.071131E-07
738000,1.328805E-06,3.157446E-08,2.068425E-07
739000,1.334628E-06,3.156886E-08,2.066842E-07
740000,1.333588E-06,3.152628E-08,2.064051E-07
741000,1.332771E-06,3.148391E-08,2.061272E-07
742000,1.331795E-06,3.144162E-08,2.058498E-07
743000,1.330433E-06,3.139931E-08,2.055728E-07
744000,1.329286E-06,3.135726E-08,2.052970E-07
745000,1.327802E-06,3.131518E-08,2.050215E-07
746000,1.326466E-06,3.127322E-08,2.047467E-07
747000,1.324924E-06,3.123136E-08,2.044726E-07
748000,1.324265E-06,3.118983E-08,2.042000E-07
749000,1.325022E-06,3.115171E-08,2.039389E-07
750000,1.323671E-06,3.111020E-08,2.036670E-07
751000,1.324665E-06,3.107072E-08,2.034022E-07
752000,1.323541E-06,3.102943E-08,2.031318E-07
753000,1.322372E-06,3.098829E-08,2.028623E-07
754000,1.321142E-06,3.094724E-08,2.025934E-07
755000,1.320223E-06,3.090636E-08,2.023254E-07
756000,1.318759E-06,3.086550E-08,2.020579E-07
757000,1.317334E-06,3.082473E-08,2.017910E-07
758000,1.315903E-06,3.078408E-08,2.015248E-07
759000,1.314593E-06,3.074353E-08,2.012593E-07
760000,1.313459E-06,3.070314E-08,2.009947E-07
761000,1.312132E-06,3.066280E-08,2.007306E-07
762000,1.311053E-06,3.062263E-08,2.004674E-07
763000,1.312642E-06,3.058806E-08,2.002229E-07
764000,1.311479E-06,3.054805E-08,1.999609E-07
765000,1.310776E-06,3.050835E-08,1.997003E-07
766000,1.309317E-06,3.046853E-08,1.994396E-07
767000,1.309032E-06,3.042918E-08,1.991808E-07
768000,1.310372E-06,3.039500E-08,1.989392E-07
769000,1.312048E-06,3.035741E-08,1.986869E-07
770000,1.311488E-06,3.031861E-08,1.984309E-07
771000,1.310013E-06,3.027929E-08,1.981735E-07
772000,1.324025E-06,3.040661E-08,1.984611E-07
773000,1.322995E-06,3.036732E-08,1.982045E-07
774000,1.322233E-06,3.032823E-08,1.979489E-07
775000,1.320903E-06,3.028911E-08,1.976935E-07
776000,1.319470E-06,3.025009E-08,1.974388E-07
777000,1.318826E-06,3.021168E-08,1.971864E-07
778000,1.317665E-06,3.017287E-08,1.969330E-07
779000,1.316246E-06,3.013415E-08,1.966802E-07
780000,1.315386E-06,3.009568E-08,1.964286E-07
781000,1.314038E-06,3.005715E-08,1.961771E-07
782000,1.312630E-06,3.001872E-08,1.959263E-07
783000,1.312996E-06,2.998235E-08,1.956825E-07
784000,1.312007E-06,2.994431E-08,1.954335E-07
785000,1.311236E-06,2.990647E-08,1.951856E-07
786000,1.310223E-06,2.986849E-08,1.949375E-07
787000,1.309971E-06,2.983103E-08,1.946914E-07
788000,1.309439E-06,2.979356E-08,1.944456E-07
789000,1.307923E-06,2.975580E-08,1.941991E-07
790000,1.306501E-06,2.971814E-08,1.939533E-07
791000,1.305329E-06,2.968059E-08,1.937082E-07
792000,1.304777E-06,2.964339E-08,1.934645E-07
793000,1.303447E-06,2.960601E-08,1.932206E-07
794000,1.302208E-06,2.956875E-08,1.929773E-07
795000,1.301664E-06,2.953207E-08,1.927362E-07
796000,1.300452E-06,2.949499E-08,1.924942E-07
797000,1.301579E-06,2.945982E-08,1.922586E-07
798000,1.300748E-06,2.942305E-08,1.920182E-07
799000,1.300138E-06,2.938638E-08,1.917784E-07
800000,1.299527E-06,2.934989E-08,1.915395E-07
801000,1.298985E-06,2.931369E-08,1.913018E-07
802000,1.298134E-06,2.927719E-08,1.910634E-07
803000,1.302990E-06,2.926444E-08,1.909028E-07
804000,1.301928E-06,2.922808E-08,1.906655E-07
805000,1.301525E-06,2.919205E-08,1.904295E-07
806000,1.300554E-06,2.915589E-08,1.901935E-07
807000,1.299348E-06,2.911980E-08,1.899579E-07
808000,1.298272E-06,2.908379E-08,1.897229E-07
809000,1.297138E-06,2.904786E-08,1.894885E-07
810000,1.295884E-06,2.901201E-08,1.892546E-07
811000,1.294578E-06,2.897624E-08,1.890212E-07
812000,1.293281E-06,2.894057E-08,1.887885E-07
813000,1.291999E-06,2.890498E-08,1.885563E-07
814000,1.291822E-06,2.887015E-08,1.883269E-07
815000,1.290734E-06,2.883475E-08,1.880959E-07
816000,1.289456E-06,2.879943E-08,1.878654E-07
817000,1.288108E-06,2.876418E-08,1.876355E-07
818000,1.288457E-06,2.873051E-08,1.874110E-07
819000,1.287135E-06,2.869544E-08,1.871822E-07
820000,1.286483E-06,2.866053E-08,1.869542E-07
821000,1.285116E-06,2.862563E-08,1.867265E-07
822000,1.283939E-06,2.859083E-08,1.864994E-07
823000,1.282852E-06,2.855611E-08,1.862729E-07
824000,1.282143E-06,2.852161E-08,1.860473E-07
825000,1.281166E-06,2.848708E-08,1.858219E-07
826000,1.279855E-06,2.845261E-08,1.855970E-07
827000,1.279139E-06,2.841843E-08,1.853734E-07
828000,1.280616E-06,2.838760E-08,1.851609E-07
829000,1.279488E-06,2.835338E-08,1.849376E-07
830000,1.279239E-06,2.831949E-08,1.847156E-07
831000,1.279136E-06,2.828615E-08,1.844958E-07
832000,1.277905E-06,2.825216E-08,1.842740E-07
833000,1.277144E-06,2.821839E-08,1.840533E-07
834000,1.276651E-06,2.818478E-08,1.838334E-07
835000,1.275407E-06,2.815103E-08,1.836132E-07
836000,1.275665E-06,2.811902E-08,1.833990E-07
837000,1.275872E-06,2.808607E-08,1.831820E-07
838000,1.275588E-06,2.805287E-08,1.829644E-07
839000,1.274510E-06,2.801946E-08,1.827464E-07
840000,1.274530E-06,2.798700E-08,1.825318E-07
841000,1.273423E-06,2.795375E-08,1.823148E-07
842000,1.272548E-06,2.792061E-08,1.820985E-07
843000,1.272009E-06,2.788772E-08,1.818833E-07
844000,1.270939E-06,2.785470E-08,1.816678E-07
845000,1.271432E-06,2.782266E-08,1.814559E-07
846000,1.270594E-06,2.778984E-08,1.812416E-07
847000,1.269274E-06,2.775703E-08,1.810276E-07
848000,1.269169E-06,2.772467E-08,1.808153E-07
849000,1.268208E-06,2.769205E-08,1.806025E-07
850000,1.266976E-06,2.765948E-08,1.803900E-07
851000,1.266108E-06,2.762707E-08,1.801784E-07
852000,1.266014E-06,2.759508E-08,1.799683E-07
853000,1.264934E-06,2.756275E-08,1.797574E-07
854000,1.265672E-06,2.753170E-08,1.795509E-07
855000,1.265970E-06,2.750130E-08,1.793468E-07
856000,1.266034E-06,2.746997E-08,1.791399E-07
857000,1.265774E-06,2.743888E-08,1.789340E-07
858000,1.265648E-06,2.740776E-08,1.787282E-07
859000,1.264405E-06,2.737586E-08,1.785202E-07
860000,1.263544E-06,2.734408E-08,1.783128E-07
861000,1.264559E-06,2.731648E-08,1.781192E-07
862000,1.263398E-06,2.728480E-08,1.779126E-07
863000,1.262705E-06,2.725324E-08,1.777066E-07
864000,1.262155E-06,2.722185E-08,1.775015E-07
865000,1.261110E-06,2.719041E-08,1.772964E-07
866000,1.259901E-06,2.715903E-08,1.770917E-07
867000,1.259509E-06,2.712810E-08,1.768887E-07
868000,1.259423E-06,2.709819E-08,1.766893E-07
869000,1.258240E-06,2.706701E-08,1.764860E-07
870000,1.257479E-06,2.703601E-08,1.762835E-07
871000,1.257640E-06,2.700558E-08,1.760831E-07
872000,1.256854E-06,2.697468E-08,1.758814E-07
873000,1.256009E-06,2.694385E-08,1.756801E-07
874000,1.255133E-06,2.691306E-08,1.754793E-07
875000,1.254018E-06,2.688231E-08,1.752787E-07
876000,1.252871E-06,2.685162E-08,1.750787E-07
877000,1.251697E-06,2.682101E-08,1.748791E-07
878000,1.251299E-06,2.679092E-08,1.746814E-07
879000,1.251273E-06,2.676151E-08,1.744861E-07
880000,1.251728E-06,2.673279E-08,1.742934E-07
881000,1.250862E-06,2.670255E-08,1.740959E-07
882000,1.250245E-06,2.667235E-08,1.738987E-07
883000,1.249270E-06,2.664218E-08,1.737019E-07
884000,1.248574E-06,2.661209E-08,1.735056E-07
885000,1.248005E-06,2.658215E-08,1.733099E-07
886000,1.247533E-06,2.655235E-08,1.731150E-07
887000,1.246495E-06,2.652243E-08,1.729198E-07
888000,1.245397E-06,2.649257E-08,1.727251E-07
889000,1.244332E-06,2.646279E-08,1.725309E-07
890000,1.256444E-06,2.655619E-08,1.727380E-07
891000,1.256171E-06,2.652700E-08,1.725461E-07
892000,1.255381E-06,2.649746E-08,1.723534E-07
893000,1.255060E-06,2.646833E-08,1.721621E-07
894000,1.254384E-06,2.643888E-08,1.719700E-07
895000,1.253214E-06,2.640935E-08,1.717779E-07
896000,1.251987E-06,2.637988E-08,1.715862E-07
897000,1.252308E-06,2.635122E-08,1.713974E-07
898000,1.251902E-06,2.632219E-08,1.712075E-07
899000,1.251321E-06,2.629307E-08,1.710176E-07
900000,1.251012E-06,2.626436E-08,1.708292E-07
901000,1.249937E-06,2.623523E-08,1.706397E-07
902000,1.248834E-06,2.620616E-08,1.704506E-07
903000,1.247861E-06,2.617716E-08,1.702619E-07
904000,1.247269E-06,2.614838E-08,1.700741E-07
905000,1.248715E-06,2.612348E-08,1.698992E-07
906000,1.247750E-06,2.609468E-08,1.697117E-07
907000,1.246532E-06,2.606591E-08,1.695246E-07
908000,1.245277E-06,2.603721E-08,1.693379E-07
909000,1.245640E-06,2.600942E-08,1.691544E-07
910000,1.276490E-06,2.646522E-08,1.705364E-07
911000,1.283522E-06,2.648473E-08,1.705056E-07
912000,1.282345E-06,2.645570E-08,1.703186E-07
913000,1.281153E-06,2.642673E-08,1.701321E-07
914000,1.281554E-06,2.639977E-08,1.699523E-07
915000,1.281352E-06,2.637119E-08,1.697674E-07
916000,1.280103E-06,2.634240E-08,1.695821E-07
917000,1.279047E-06,2.631369E-08,1.693972E-07
918000,1.278128E-06,2.628513E-08,1.692130E-07
919000,1.277712E-06,2.625674E-08,1.690295E-07
920000,1.276753E-06,2.622822E-08,1.688459E-07
921000,1.275698E-06,2.619975E-08,1.686626E-07
922000,1.275315E-06,2.617157E-08,1.684804E-07
923000,1.274621E-06,2.614331E-08,1.682982E-07
924000,1.275705E-06,2.611785E-08,1.681252E-07
925000,1.274858E-06,2.608967E-08,1.679436E-07
926000,1.273707E-06,2.606151E-08,1.677623E-07
927000,1.273209E-06,2.603356E-08,1.675818E-07
928000,1.273074E-06,2.600651E-08,1.674045E-07
929000,1.271914E-06,2.597852E-08,1.672243E-07
930000,1.270875E-06,2.595061E-08,1.670446E-07
931000,1.270419E-06,2.592293E-08,1.668657E-07
932000,1.269769E-06,2.589528E-08,1.666872E-07
933000,1.268933E-06,2.586754E-08,1.665086E-07
934000,1.268086E-06,2.583988E-08,1.663305E-07
935000,1.268435E-06,2.581291E-08,1.661547E-07
936000,1.269582E-06,2.578743E-08,1.659840E-07
937000,1.269784E-06,2.576113E-08,1.658107E-07
938000,1.272422E-06,2.574543E-08,1.656718E-07
939000,1.272633E-06,2.571851E-08,1.654970E-07
940000,1.273726E-06,2.569521E-08,1.653340E-07
941000,1.272783E-06,2.566795E-08,1.651584E-07
942000,1.271788E-06,2.564072E-08,1.649832E-07
943000,1.284218E-06,2.577300E-08,1.653205E-07
944000,1.285491E-06,2.575093E-08,1.651621E-07
945000,1.284798E-06,2.572384E-08,1.649879E-07
946000,1.283776E-06,2.569666E-08,1.648135E-07
947000,1.283065E-06,2.566959E-08,1.646397E-07
948000,1.282074E-06,2.564253E-08,1.644661E-07
949000,1.281405E-06,2.561561E-08,1.642931E-07
950000,1.280837E-06,2.558881E-08,1.641207E-07
951000,1.279982E-06,2.556194E-08,1.639482E-07
952000,1.279695E-06,2.553527E-08,1.637766E-07
953000,1.278575E-06,2.550848E-08,1.636047E-07
954000,1.278450E-06,2.548208E-08,1.634343E-07
955000,1.277788E-06,2.545550E-08,1.632635E-07
956000,1.276741E-06,2.542889E-08,1.630928E-07
957000,1.275661E-06,2.540233E-08,1.629224E-07
958000,1.275015E-06,2.537597E-08,1.627528E-07
959000,1.274230E-06,2.534964E-08,1.625835E-07
960000,1.273329E-06,2.532325E-08,1.624142E-07
961000,1.272279E-06,2.529691E-08,1.622453E-07
962000,1.271566E-06,2.527069E-08,1.620768E-07
963000,1.271671E-06,2.524580E-08,1.619129E-07
964000,1.270720E-06,2.521962E-08,1.617450E-07
965000,1.269938E-06,2.519360E-08,1.615777E-07
966000,1.269083E-06,2.516759E-08,1.614107E-07
967000,1.268051E-06,2.514157E-08,1.612438E-07
968000,1.266946E-06,2.511561E-08,1.610772E-07
969000,1.265850E-06,2.508969E-08,1.609110E-07
970000,1.264934E-06,2.506385E-08,1.607452E-07
971000,1.264757E-06,2.503836E-08,1.605807E-07
972000,1.263831E-06,2.501262E-08,1.604156E-07
973000,1.262976E-06,2.498697E-08,1.602509E-07
974000,1.262571E-06,2.496183E-08,1.600880E-07
975000,1.262499E-06,2.493700E-08,1.599263E-07
976000,1.261510E-06,2.491148E-08,1.597625E-07
977000,1.260689E-06,2.488602E-08,1.595991E-07
978000,1.259919E-06,2.486060E-08,1.594360E-07
979000,1.264255E-06,2.486150E-08,1.593574E-07
980000,1.263630E-06,2.483622E-08,1.591951E-07
981000,1.263520E-06,2.481124E-08,1.590339E-07
982000,1.262440E-06,2.478598E-08,1.588720E-07
983000,1.261379E-06,2.476078E-08,1.587104E-07
984000,1.260486E-06,2.473568E-08,1.585493E-07
985000,1.260486E-06,2.471105E-08,1.583899E-07
986000,1.259492E-06,2.468601E-08,1.582293E-07
987000,1.258944E-06,2.466111E-08,1.580694E-07
988000,1.257958E-06,2.463616E-08,1.579094E-07
989000,1.256980E-06,2.461128E-08,1.577498E-07
990000,1.256012E-06,2.458644E-08,1.575906E-07
991000,1.255177E-06,2.456168E-08,1.574317E-07
992000,1.254833E-06,2.453733E-08,1.572743E-07
993000,1.253909E-06,2.451263E-08,1.571160E-07
994000,1.253189E-06,2.448801E-08,1.569580E-07
995000,1.252429E-06,2.446346E-08,1.568005E-07
996000,1.251451E-06,2.443890E-08,1.566431E-07
997000,1.250598E-06,2.441444E-08,1.564861E-07
998000,1.249701E-06,2.439003E-08,1.563295E-07
999000,1.248992E-06,2.436568E-08,1.561732E-07
1000000,1.248113E-06,2.434133E-08,1.560171E-07
